,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カゼノランナー,牡3,56.0,佐々木,松永幹,栗東,2021106611,01197,キズナ ,ヴァイセフラウ ,キングカメハメハ ,-0.3501540980230264,3
1,2,2,セブンスストリート,牡4,56.0,◇永島,高橋康,栗東,2020101594,01187,リオンディーズ ,ブロードストリート ,アグネスタキオン ,-0.6006965677072184,5
2,3,3,キタサンシデン,牡3,55.0,☆西塚,本田,栗東,2021107047,01200,キタサンブラック ,キタサンハルカゼ ,マヤノトップガン ,-1.0936528898294944,7
3,4,4,ハイグッドワールド,牡3,53.0,▲柴田裕,谷,栗東,2021104474,01212,アジアエクスプレス ,ハイフィールド ,マーベラスサンデー ,-1.3851040458391854,10
4,4,5,ソルアマゾン,牡3,54.0,△高杉,小栗,栗東,2021104667,01213,リオンディーズ ,アミカブルナンバー ,ダイワメジャー ,-0.3173874532322828,2
5,5,6,ジーティーオウジャ,セ3,52.0,★河原田,石栗,美浦,2021104943,01204,ルーラーシップ ,アラドヴァル ,シンボリクリスエス ,-2.001702624803384,13
6,5,7,マシュー,牡3,53.0,▲石田,尾形,美浦,2021104738,01203,ジャスタウェイ ,ローザデルドバイ ,Dubai Destination ,-0.7716390386965668,6
7,6,8,ザロック,セ3,53.0,▲石神道,武井,美浦,2021106845,01209,コパノリッキー ,インシスト ,シンボリクリスエス ,-1.5090310761798276,12
8,6,9,ショーヴァロンス,牝3,50.0,★小林美,鈴木伸,美浦,2021103908,01206,ジャスタウェイ ,ショーカノン ,ブレイクランアウト ,-1.1413920681580154,8
9,7,10,インオービット,牡4,58.0,秋山稔,蛯名利,美浦,2020105510,01181,ミッキーロケット ,オペラアイ ,オペラハウス Opera House(英) ,-1.4793517946797126,11
10,7,11,アスプリージャ,牡3,53.0,▲長浜,中舘,美浦,2021100761,01214,レイデオロ ,ポムフィリア ,フォーティナイナーズサン Fourty Niners Son(米) ,0.6221311476215818,1
11,8,12,カーマンライン,牡3,55.0,☆横山琉,小島,美浦,2021105329,01192,ネオユニヴァース ,トーコーディオーネ ,エンパイアメーカー Empire Maker(米) ,-1.213053957095744,9
12,8,13,カイコウ,セ3,55.0,☆松本,田島,美浦,2021102388,01191,スクリーンヒーロー ,トウカイクルーク ,エンパイアメーカー Empire Maker(米) ,-0.4029778835744929,4
