,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,レーヌマロン,牝3,54.0,☆高杉,小栗,栗東,2022100655,1213,サトノクラウン ,モンローライン ,ダンスインザダーク ,-1.1151193737171639,12,-0.24557698581612686,12,,
1,2,2,セイフウサツキ,牡3,57.0,幸,松永幹,栗東,2022101461,732,ゴールドシップ ,フォロミーバゴ ,バゴ Bago(仏) ,2.190675565206111,1,0.2250833834932719,1,,
2,3,3,サンライズバブル,牡3,54.0,▲田山,新谷,栗東,2022102604,1220,サートゥルナーリア ,ブリッジクライム ,ゼンノロブロイ ,0.7932074134643161,3,0.02611977911097914,3,,
3,4,4,レッドヴァリアート,牡3,57.0,田口,加藤公,栗東,2022105290,1208,ゴールドシップ ,ハーコントゥーズ Raconteuse(仏) ,Invincible Spirit (愛) ,0.9568778212178878,2,0.04942224522928178,2,,
4,5,5,モルゲンゾンネ,牡3,56.0,☆松本,松下,栗東,2022102141,1191,シュヴァルグラン ,リードザウインド ,キンシャサノキセキ ,-1.003897650499304,11,-0.22974186649018477,11,,
5,5,6,ボンドロア,牡3,57.0,横山典,松永幹,栗東,2022105485,660,トランセンド ,アリシア ,キズナ ,-0.0009225855235064965,5,-0.08694395457754167,5,,
6,6,7,コスモリスナー,牡3,57.0,吉村智,宮,栗東,2022106789,5390,サトノダイヤモンド ,ジングルベルロック ,ロックオブジブラルタル ,0.7917737627864443,4,0.025915664043355623,4,,
7,6,8,アンアルモニー,牝3,55.0,岩田康,辻野,栗東,2022101401,5203,,,,-0.8130231351527902,9,-0.20256623353516445,9,,
8,7,9,ジーティーパール,牝3,52.0,▲森田,石坂,栗東,2022105562,1222,,,,-0.14484238945424582,6,-0.10743444153165403,6,,
9,7,10,バルカンジャッジ,牡3,57.0,団野,池江,栗東,2022101449,1180,,,,-0.4430296367631724,8,-0.14988865376645283,8,,
10,8,11,プレデスティナーレ,牡3,57.0,和田竜,北出,栗東,2022106751,1018,,,,-0.8935735149128647,10,-0.21403454060996357,10,,
11,8,12,ヒシカリナン,牡3,57.0,坂井,矢作,栗東,2022101214,1163,,,,-0.3181262766517115,7,-0.13210562043130214,7,,
