,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2017101376,ベーカバド,トキノナスティア,Cape Cross,Behkara,ニューイングランド,ブランディニー,Green Desert,Park Appeal,Kris,Behera,サンデーサイレンス,クラウンフォレスト,ノーリュート,ナイスバトー,Danzig,Foreign Courier,Ahonoora,Balidaress,Sharpen Up,Doubly Sure,Mill Reef,Borushka,Halo,Wishing Well,Chief's Crown,プレイメイト,Luthier,Prudent Miss,ナイスダンサー,ブラックバトー,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Lorenzaccio,Helen Nichols,Balidar,Innocence,エタン,Rocchetta,Reliance,Soft Angels,Never Bend,Milan Mill,Bustino,Valdavia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Danzig,Six Crowns,Buckpasser,Intriguing,Klairon,Flute Enchantee,Prudent,Miss Glasso,Northern Dancer,Nice Princess,ヒンドスタン,チエス
2014103156,タイキシャトル,カルテブランシェ,Devil's Bag,ウェルシュマフィン,ゴールドアリュール,シェナンドアリバー,Halo,Ballade,Caerleon,Muffitys,サンデーサイレンス,ニキーヤ,ホワイトマズル,アリシーナ,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Nijinsky,Foreseer,Thatch,Contrail,Halo,Wishing Well,Nureyev,Reluctant Guest,ダンシングブレーヴ,Fair of the Furze,Alysheba,Shukey,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Vandale,Flagette,Cohoes,Soaring,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Forli,Thong,Roan Rocket,Azurine,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Lyphard,Navajo Princess,Ela-Mana-Mou,Autocratic,Alydar,Bel Sheba,Key to the Mint,Shuvee
2017105375,ディープインパクト,ジョリージョコンド,サンデーサイレンス,ウインドインハーヘア,Marju,ジョコンダ,Halo,Wishing Well,Alzao,Burghclere,ラストタイクーン,Flame of Tara,Rossini,La Joconde,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,トライマイベスト,Mill Princess,アーテイアス,Welsh Flame,Miswaki,Touch of Greatness,Vettori,Lust,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Northern Dancer,Sex Appeal,Mill Reef,Irish Lass,Round Table,Stylish Pattern,Welsh Pageant,Electric Flash,Mr. Prospector,Hopespringseternal,Hero's Honor,Ivory Wand,Machiavellian,Air Distingue,Pursuit of Love,Pato
2014100080,プリサイスエンド,ローズヘイロー,エンドスウィープ,Precisely,キングヘイロー,ツジノローズ,フォーティナイナー,Broom Dance,Summing,Crisp 'n Clear,ダンシングブレーヴ,グッバイヘイロー,ロイヤルアカデミー,ツジノライン,Mr. Prospector,File,Dance Spell,Witching Hour,Verbatim,Sumatra,Cold Reception,Ring O'Bells,Lyphard,Navajo Princess,Halo,Pound Foolish,Nijinsky,Crimson Saint,オウインスパイアリング,ツジノジョオー,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Speak John,Well Kept,Groton,Sunda Strait,Secretariat,Cold Comfort,Grey Dawn,Aldonza,Northern Dancer,Goofed,Drone,Olmec,Hail to Reason,Cosmah,Sir Ivor,Squander,Northern Dancer,Flaming Page,Crimson Satan,Bolero Rose,Slew o' Gold,Highest Regard,ターゴワイス,イーストサイド
2015101779,リーチザクラウン,ニシノシュクラン,スペシャルウィーク,クラウンピース,Pulpit,アラビックソング,サンデーサイレンス,キャンペンガール,Seattle Slew,クラシッククラウン,A.P. Indy,Preach,Alhaarth,Blew Her Top,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Bold Reasoning,My Charmer,Mr. Prospector,Six Crowns,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Unfuwain,Irish Valley,ブラッシングジョン,See You At the Top,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,Boldnesian,Reason to Earn,Poker,Fair Charmer,Raise a Native,Gold Digger,Secretariat,Chris Evert,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Honest Pleasure,State,Northern Dancer,Height of Fashion,Irish River,Green Valley,Blushing Groom,La Griffe,Riva Ridge,Comely Nell
2017100360,ハーツクライ,クラリネット,サンデーサイレンス,アイリッシュダンス,Giant's Causeway,Legs Lawlor,Halo,Wishing Well,トニービン,ビューパーダンス,Storm Cat,Mariah's Storm,Unbridled,Evil Elaine,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Storm Bird,Terlingua,Rahy,イメンス,Fappiano,Gana Facil,Medieval Man,Distinctive Elaine,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Goofed,Bupers,Princess Revoked,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Blushing Groom,Glorious Song,Roberto,Imsodear,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Noholme,Peaceful Sky,Distinctive,Jackie Dare
2017102935,マツリダゴッホ,マダムコマンズ,サンデーサイレンス,ペイパーレイン,コマンズ,ライジングフラッグ,Halo,Wishing Well,Bel Bolide,フローラルマジック,デインヒル,Cotehele House,ラムタラ,チームカラーズ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Bold Bidder,Lady Graustark,Affirmed,Rare Lady,Danzig,Razyana,My Swanee,Eight Carat,Nijinsky,Snow Bride,Mr. Prospector,Private Colors,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Bold Ruler,High Bid,Graustark,Inyala,Exclusive Native,Won't Tell You,Never Bend,Double Agent,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Petition,Grey Rhythm,Pieces of Eight,Klairessa,Northern Dancer,Flaming Page,Blushing Groom,Awaasif,Raise a Native,Gold Digger,Private Account,Grecian Banner
2016110061,デクラレーションオブウォー,Wicked Temper,War Front,Tempo West,Tapit,Sayedah,Danzig,Starry Dreamer,Rahy,Tempo,Pulpit,Tap Your Heels,Darshaan,Balaabel,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Blushing Groom,Glorious Song,Gone West,Terpsichorist,A.P. Indy,Preach,Unbridled,Ruby Slippers,Shirley Heights,Delsy,Sadler's Wells,Muhbubh,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Red God,Runaway Bride,Halo,Ballade,Mr. Prospector,Secrettame,Nijinsky,Glad Rags,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Fappiano,Gana Facil,Nijinsky,Moon Glitter,Mill Reef,Hardiemma,Abdos,Kelty,Northern Dancer,Fairy Bridge,Blushing Groom,Manal
2016105770,ダイワメジャー,ファビラスタイム,サンデーサイレンス,スカーレットブーケ,シンボリクリスエス,ファビラスラフイン,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Kris S.,Tee Kay,Fabulous Dancer,Mercalle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Northern Dancer,Last of the Line,Kaldoun,Eole des Mers,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Victoria Park,Lady Angela,Spy Song,Papila,Beau Max,La Menina,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Nearctic,Natalma,The Axe,Bryonia,Caro,Katana,Carvin,Deesse des Mers
2016103260,スウェプトオーヴァーボード,ハッピーティア,エンドスウィープ,Sheer Ice,ホワイトマズル,ハッピーチケット,フォーティナイナー,Broom Dance,Cutlass,Hey Dolly A.,ダンシングブレーヴ,Fair of the Furze,バブルガムフェロー,チャームトウショウ,Mr. Prospector,File,Dance Spell,Witching Hour,Damascus,Aphonia,Ambehaving,Swift Deal,Lyphard,Navajo Princess,Ela-Mana-Mou,Autocratic,サンデーサイレンス,バブルカンパニー,コインドシルバー,ガールトウショウ,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Sword Dancer,Kerala,Dunce,Gambetta,Ambiorix,Dentifrice,Native Charger,Miss Barter,Northern Dancer,Goofed,Drone,Olmec,ピットカーン,Rose Bertin,Tyrant,Flight Table,Halo,Wishing Well,Lyphard,Prodice,Herbager,Silver Coin,チャイナロック,ソシアルバターフライ
