,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ビスクヴィート,牡2,55.0,内田博,中舘,432(-4),36.7,10,美浦,2024101728,422,マインドユアビスケッツ,ペプチドリリー,ダイワメジャー,-0.2791148293038207,6,-0.4478768302509206,8,0.0235372610111741,4,-0.8515376552747833,3,0.1054316999198175,0.0212697906558367
1,2,2,モミスケ,牡2,54.0,☆長浜,水野,432(-8),49.9,9,美浦,2024105532,1214,ビッグアーサー,クレーンズラヴァー,ゼンノロブロイ,-0.7171226211056709,10,-0.5136596638215969,10,0.0097692152845303,9,-2.3082800479112766,10,0.0245649580156013,0.0156433129673187
2,3,3,ソウラスフロス,牡2,55.0,丹内祐次,金成,452(+6),12.0,4,美浦,2024102190,1091,フォーウィールドライブ,ランクリッツ,ディープインパクト,-0.2669235825619777,5,0.0392551896877805,3,0.0235372610111741,4,-1.349799884294908,6,0.0640587813303063,0.0650501097557672
3,4,4,シュアシング,牝2,55.0,武藤,相沢,438(+2),22.3,6,美浦,2024105131,1169,ジャンダルム,アクチュアリー,ジョーカプチーノ,-0.2469009059850022,4,-0.4679747465347601,9,0.0235372610111741,4,-0.9240396462259238,4,0.0980582174782732,0.0350045433663321
4,5,5,ドナビッグベン,牝2,55.0,佐々木,秋本,446(-6),1.9,1,美浦,2024101341,1197,タワーオブロンドン,エアリーリージェン,ルーラーシップ,2.544317251077743,1,0.3536578708029897,1,0.0235372610111741,4,0.1013373735387244,1,0.2734006708327689,0.4108427984574777
5,6,6,ベアアミーチ,牝2,55.0,松岡,杉浦,418(-10),4.7,3,美浦,2024101604,1085,ミスチヴィアスアレックス,イントゥゾーン,スウェプトオーヴァーボード,0.3129136237210581,3,-0.3918925400504396,6,0.0235372610111741,4,-1.1590170430533118,5,0.0775237205671118,0.1660853866104697
6,6,7,スウィット,牡2,55.0,木幡巧,牧,470(+2),19.1,5,美浦,2024101373,1162,エイシンフラッシュ,マツヨイヒメ,キングカメハメハ,-0.5055700002010514,7,-0.4102258636959087,7,0.0235372610111741,4,-1.7932449714797007,9,0.0411143016476463,0.0408691789041469
7,7,8,ギムナシオン,牡2,55.0,横山武,嘉藤,464(-4),4.2,2,美浦,2024100454,1170,マテラスカイ,ディナスティーア,ダイワメジャー,1.0840713582115664,2,0.1592016532587571,2,0.0235372610111741,4,-0.1623418027308541,2,0.2100318533187391,0.1858574564450494
8,7,9,ヤマニンスペッキオ,牡2,55.0,江田照,田中勝,496(-8),36.7,7,美浦,2024102784,689,シュヴァルグラン,ヤマニンパソドブル,シンボリクリスエス,-0.5904821973661105,9,-0.2830791901419465,5,0.0097692152845303,9,-1.726636824849806,8,0.0439461130332567,0.0212697906558367
9,8,10,ダンシングリリー,牝2,55.0,原優介,佐藤吉,434(+8),30.4,8,美浦,2024106780,1184,マクフィ,リーガルリリー,ヨハネスブルグ,-0.538535911516072,8,-0.0651393344933197,4,0.0235372610111741,4,-1.6016655292278117,7,0.0497960406170469,0.0256776749035923
10,8,11,ヒーローシー,牝2,55.0,丸田,石栗,442(+2),62.8,11,美浦,2024100795,1117,マクフィ,メイクデュース,トウカイテイオー,-0.7966521849706619,11,-0.8204654898330389,11,-0.0032870386899464,11,-3.0185761723139235,11,0.0120736432394314,0.012429957278172
