,式別,馬番,配当,人気
0,単勝,6,330,2
1,複勝,6,170,2
2,複勝,4,240,4
3,複勝,9,1840,13
4,枠連,2-3,450,2
5,馬連,4-6,700,3
6,ワイド,4-6,350,3
7,ワイド,6-9,2850,30
8,ワイド,4-9,4730,40
9,馬単,6→4,1330,4
10,3連複,4-6-9,12530,37
11,3連単,6→4→9,35070,100
