,式別,馬番,配当,人気
0,単勝,8,270,1
1,複勝,8,110,1
2,複勝,4,130,3
3,複勝,12,120,2
4,枠連,4-6,480,2
5,馬連,4-8,510,1
6,ワイド,4-8,220,2
7,ワイド,8-12,200,1
8,ワイド,4-12,330,3
9,馬単,8→4,980,3
10,3連複,4-8-12,670,1
11,3連単,8→4→12,2920,2
