,式別,馬番,配当,人気
0,単勝,13,280,1
1,複勝,13,160,1
2,複勝,2,910,12
3,複勝,1,380,6
4,枠連,1-7,1780,8
5,馬連,2-13,8640,27
6,ワイド,2-13,2170,22
7,ワイド,1-13,1080,10
8,ワイド,1-2,4320,43
9,馬単,13→2,9570,32
10,3連複,1-2-13,27310,80
11,3連単,13→2→1,130650,378
