,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アンビバレント,牡6,58.0,丹内,藤野,476(0),42.9,13,栗東,2020102140,1091,ディスクリートキャット,フォーミー,アドマイヤマックス,-0.476796691134542,10,-2.1693226413998934,13,-0.5141986444394824,13,-0.0248017334217017,2,0.1003377773645764,0.018468805897186
1,2,2,ワタシマツワ,牝4,56.0,小林美,竹内,438(+10),11.9,9,美浦,2022101412,1206,グレーターロンドン,サンドスラッシュ,Holy Roman Emperor,-0.2871324311701929,7,-2.294421398616337,14,-0.3706881467014372,10,-0.509557164455961,9,0.0617927990059858,0.0665808212596033
2,3,3,マジックローズ,牝4,56.0,武豊,中内田,452(+2),4.1,2,栗東,2022100622,666,キズナ,エンジェルフェイス,キングカメハメハ,2.091853143003196,1,-1.2696901709451012,9,-0.205542855754466,4,-0.6236945659155547,12,0.0551275414042759,0.1932467738998243
3,3,4,エフォートレス,牡5,58.0,横山和,嘉藤,484(0),10.0,5,美浦,2021100564,1140,エピファネイア,ブライトガーランド,ダイワメジャー,0.0350138290817921,6,-0.6323168190173505,6,-0.1631495582579309,3,-0.4529420600241682,7,0.0653921317222256,0.0792311772989279
4,4,5,リゾートアイランド,牡3,55.0,横山武,上原佑,516(+6),17.6,10,美浦,2023106916,1170,イスラボニータ,エディスバーグ,Frankel,-0.8232022728683118,12,-1.2396013503993808,8,-0.4172810025173464,12,-0.602374327890022,11,0.0563154924093675,0.0450177143743908
5,4,6,エマヌエーレ,牡6,58.0,浜中,平田,502(-14),9.0,6,栗東,2020103280,1115,ロードカナロア,エマノン,ハーツクライ,0.3229238796413269,5,-0.2226618527661681,3,-0.1075245795190998,1,-0.3690961313398299,6,0.0711114148155424,0.0880346414432533
6,5,7,サクセスアイ,牝6,56.0,藤懸,北出,456(+14),42.6,12,栗東,2020105354,1138,ミッキーアイル,サクセスアイニー,ジャングルポケット,-1.215896569889145,13,-0.1911953421961734,2,-0.3732125866918855,11,-0.4913834738567533,8,0.0629260688728639,0.0185988679105464
7,5,8,トラペジスト,牡5,58.0,吉田隼,秋山,560(+20),60.5,14,栗東,2021104928,1095,ニューイヤーズデイ,ルシルク,Dynaformer,-0.7798002132118065,11,-1.9957861287921013,11,-0.5826347941024551,14,-0.1288074161801644,4,0.0904264293749561,0.0130960623634591
8,6,9,ダノンミッション,牡4,58.0,石川倭,堀,470(-20),6.0,4,美浦,2022105478,5534,ロードカナロア,フローレスダンサー,ハービンジャー,1.39894091389463,2,0.5887779644741344,1,-0.2956374803271446,6,-0.2343311742742103,5,0.081370502234196,0.1320519621648799
9,6,10,エルマーゴ,牡4,58.0,鮫島駿,加藤征,474(-6),8.1,3,美浦,2022105601,1157,サートゥルナーリア,ホーリーウーマン,Tawqeet,1.1161105076481332,3,-0.5286954053394098,4,-0.3291750208070136,7,-0.014865997260054,1,0.1013396761061176,0.0978162682702814
10,7,11,サンタアニタ,牝4,56.0,斎藤,斎藤誠,488(+6),26.3,11,美浦,2022103594,1178,ナダル,ワンスインナムーン,アドマイヤムーン,-1.248697477912859,14,-0.8269154283381503,7,-0.2691850919687658,5,-0.7264446640143444,14,0.0497444717674202,0.030125922927349
11,7,12,パワーホール,セ5,58.0,古川吉,昆,496(+6),24.2,8,栗東,2021100363,1015,スワーヴリチャード,ストロベリーズ,コマンズ,-0.3314339530500478,8,-2.0771923400143444,12,-0.1093220283166535,2,-0.0964654101620423,3,0.0933988087648435,0.0327401559086479
12,8,13,モンドデラモーレ,牡4,58.0,大野,千葉,480(0),6.6,1,美浦,2022105830,1096,ワールドエース,ヒカルアモーレ,クロフネ,0.625011253796493,4,-1.4102278590647936,10,-0.3341484684488117,9,-0.6381441801662328,13,0.054336697153645,0.120047238331709
13,8,14,マテンロウサン,牡4,58.0,横山典,昆,502(-4),12.2,7,栗東,2022110093,660,Into Mischief,ミスパンテール,ダイワメジャー,-0.4268939178286618,9,-0.5682145793256433,5,-0.3304693831136792,8,-0.6012261631881909,10,0.0563801890039839,0.0649435879499409
