,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ブルバンビーナ,牝4,54.0,△石田,尾形,406(0),90.7,13,美浦,2022101749,01203,キズナ,パールヴァティー,タイキシャトル,0.004604607040724058,6,-0.01970894574205115,12,-0.7903889491869971,12,0.1863487865253157,2,0.13451276217753338,0.008743786607348676
1,2,2,シアブリス,牝5,56.0,三浦,手塚徳,456(-4),12.4,6,美浦,2021105742,01122,エピファネイア,ブリスフルデイズ,キングカメハメハ,-0.44006583700852286,8,0.041060808616025755,2,-1.0638582092662874,14,-1.0083688706467862,12,0.04072904292900431,0.06395656816826814
2,3,3,スカイダンスタイム,牝5,54.0,△石神道,萱野,410(-22),153.6,14,美浦,2021107025,01209,ビーチパトロール,イムディーナ,スペシャルウィーク,-0.9272721715012054,13,-0.03262230911253289,14,0.24882972546478918,2,-0.6676743160784645,8,0.05726192845451157,0.005163160451084147
3,3,4,ナックホワイト,牝3,53.0,野中,杉浦,486(+4),20.2,8,美浦,2023103885,01158,ブリックスアンドモルタル,イタリアンホワイト,ステイゴールド,-0.5066555692382163,9,0.02296898298778127,4,-0.018643662264946764,7,-0.6268309539528321,7,0.05964911668528562,0.03926046758844183
4,4,5,カンティーナ,牝3,53.0,原,堀内,466(-2),17.1,7,美浦,2023104576,01184,シルバーステート,シーサイドチャペル,シンボリクリスエス,-0.5891219661702133,10,-0.006290943301205448,8,-0.6172134776887678,10,-0.9002708716429918,11,0.04537854528114086,0.0463778622974576
5,4,6,ニシノコマチムスメ,牝5,56.0,菊沢,松山,440(+6),28.8,9,美浦,2021107253,01161,ルーラーシップ,ニシノハナムスメ,ディープインパクト,-0.7762678170338905,12,0.04595662105578043,1,0.07097974445691951,6,-0.8443920996991349,10,0.04798642672681385,0.027536855739115452
6,5,7,ハニーオーケストラ,牝3,53.0,小崎,稲垣,444(+2),82.2,11,美浦,2023105811,01152,ダノンスマッシュ,パステラリア,エンパイアメーカー,-0.6367241236841238,11,-0.015780345122053518,11,0.25461501320500013,1,-0.3588653090292744,6,0.07797942306786597,0.009647949456040448
7,5,8,ダーリングハースト,牝3,53.0,岩田望,宮田,492(+18),4.7,2,美浦,2023107179,01174,エピファネイア,フォエヴァーダーリング,Congrats,1.3574569245859123,2,-0.008997002508514039,9,-0.6646400188377116,11,-0.19496666629710077,4,0.09186716066491817,0.1687364777205372
8,6,9,ケイツールピア,牝5,53.0,▲上里,蛯名利,436(+2),84.2,12,美浦,2021101801,01217,アニマルキングダム,リップグロス,ハーツクライ,-1.1687827991124804,14,-0.010739992602864623,10,-0.4486061078972031,9,-1.247777452433473,13,0.032057553738317195,0.009418782010528799
9,6,10,タッセルノット,牝3,53.0,戸崎圭,林,474(-2),2.9,1,美浦,2023107121,05386,キズナ,ディアンドル,ルーラーシップ,2.477409221813767,1,0.03136293862366997,3,0.20517387603624154,3,-0.2811728321477052,5,0.08427939933940645,0.2734694638919052
10,7,11,シェーンシュティア,牝4,56.0,杉原,林,494(+6),7.9,4,美浦,2022104716,01135,ブリックスアンドモルタル,カイゼリン,アドマイヤベガ,0.6174547911112571,4,0.021878510252230948,5,0.14788745707708423,4,-0.1506709274831864,3,0.09602795688365454,0.10038752471981327
11,7,12,ヴァリスマリネリス,牝3,53.0,津村,中舘,416(-10),12.1,5,美浦,2023103356,01092,アドマイヤマーズ,エレクトラレーン,Dubawi,-0.32652637621247343,7,-0.002161047141652041,6,-0.22373860633828946,8,-0.8236570965685595,9,0.048991812755366834,0.06554226820549792
12,8,13,ココソラーレ,牝3,53.0,武藤雅,天間,428(0),60.9,10,美浦,2023109031,01169,セイウンコウセイ,ニシノプレジール,オルフェーヴル,0.2542709202525046,5,-0.02318522882031011,13,0.10228585733725004,5,0.307848748023476,1,0.1518903747840315,0.013022355423424056
13,8,14,アオイハルカ,牝3,51.0,◇今村,大久保,428(+2),4.7,3,栗東,2023106068,01193,コントレイル,アオイプリンセス,キングカメハメハ,0.660220195156962,3,-0.005643348536583964,7,-1.0101107952164714,13,-1.2688688214192316,14,0.031388496512149824,0.1687364777205372
