,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ガルディーノ,牡3,54.0,△石田,新開,500(-4),11.7,5,美浦,2023105402,1203,ダイワメジャー,ドロミティ,Pure Prize,-0.3228046293421608,8,-0.5060090019750155,9,0.0284377002267687,7,-1.716527034317178,13,0.0201298411129861,0.0677948309710576
1,2,2,アイファージェット,牡4,58.0,木幡育,的場,512(-1),136.3,13,美浦,2022101114,1167,パドトロワ,オトメローズ,アサクサデンエン,-0.8653591527788601,15,-1.1915852081149525,15,-0.5648363937041181,13,-2.963555020983572,15,0.0057844620157511,0.0058195122697092
2,2,3,スリーコーズ,牡3,56.0,岩田望,伊藤圭,488(+8),6.3,4,美浦,2023106208,1174,スズカコーズウェイ,スズカローラー,スズカマンボ,0.6673792698440332,3,-1.1136276202133493,14,-0.0839717333816399,9,-0.1005616504566489,3,0.101308339276226,0.1259046860891071
3,3,4,エテオクロス,牡4,58.0,杉原,新開,530(+8),23.3,7,美浦,2022105459,1135,サトノアラジン,ピリカクル,オルフェーヴル,-0.0698415302565194,5,0.1196328144623942,2,0.3449376663618952,1,-0.2248730030308389,5,0.0894658848594945,0.0340428979554238
4,3,5,ゴーゴーパンチ,牡3,54.0,△石神道,天間,496(+10),18.5,6,美浦,2023103931,1209,タリスマニック,ユーセイクインサー,タイムパラドックス,-0.1771960617814325,6,-0.0768660458608893,6,0.3367174549325363,2,-0.5361970045253699,6,0.0655316594578472,0.0428756498573716
5,4,6,ジャックナダル,牡3,56.0,川田,伊坂,528(+10),2.7,1,美浦,2023100803,1088,ナダル,ブロッサムレーン,New Approach,1.8481659718563492,2,0.0638249742791385,4,0.0310763865334122,6,-0.1182138362449743,4,0.0995357170070323,0.2937776008745832
6,4,7,クラウンフリード,牡4,55.0,▲上里,天間,446(+6),174.1,15,美浦,2022101281,1217,タワーオブロンドン,クラウンビション,メジロベイリー,-0.7328957684318539,13,-1.0492838578668535,13,-0.6330999221428234,14,-1.4729598869974148,11,0.0256814898702829,0.0045559995540572
7,5,8,サトノエスケープ,牡3,56.0,田辺,久保田,502(+6),3.2,2,美浦,2023106932,1075,ジャスタウェイ,エルフィンコーブ,Adios Charlie,2.4722547514494417,1,0.0681147397463021,3,-0.0150901129486363,8,0.7332883713345029,1,0.233228521579327,0.2478748507379296
8,5,9,スマートブル,牡4,58.0,内田博,室井,502(-4),70.6,10,美浦,2022100497,422,オーヴァルエース,エコロシンフォニー,ワイルドラッシュ,-0.6993526229529725,12,-0.1205419272068453,7,-0.1065094452896607,10,-1.552375747161067,12,0.0237208553491631,0.0112351207133339
9,6,10,ガンバレベアー,牝4,56.0,野中,杉浦,480(+8),45.9,11,美浦,2022101141,1158,サトノアラジン,サンマルリトリート,ハードスパン,-0.5541472250955214,10,-0.7383668578497514,11,-0.1303247240113375,12,-1.0784934114017932,10,0.0381008643981218,0.0172810353455637
10,6,11,マルターズドン,牡3,56.0,嶋田,手塚久,494(+8),28.7,8,美浦,2023100626,1134,ドレフォン,マルターズディオサ,キズナ,-0.3156098469262983,7,0.0581831792258564,5,0.2056866624647811,3,-0.6029645318631203,7,0.0612991421791076,0.02763761401956
11,7,12,ナインオブレター,牡4,58.0,原,佐藤吉,478(+8),62.6,9,美浦,2022106926,1184,モーニン,ブリリアントレター,スマートファルコン,-0.5516992975642347,9,-0.5061789530457563,10,-0.111466170678162,11,-0.956244375910932,9,0.0430553288050906,0.0126709188875618
12,7,13,コンパクトファイト,牡4,58.0,菅原隆,天間,436(+14),103.3,12,美浦,2022104110,1129,ディスクリートキャット,デストリアー,ディープスカイ,-0.5683808250579776,11,0.4417695641192781,1,0.1282702798917621,4,-0.896608678758721,8,0.0457010695859624,0.0076786013781352
13,8,14,ラベンダーヘイズ,牡3,56.0,小崎,岩戸,466(+4),8.3,3,美浦,2023106162,1152,パドトロワ,ラベンダーメモリー,ナカヤマフェスタ,0.6657200886920847,4,-0.1300262625305297,8,0.0781029604078335,5,0.159617867630518,2,0.1314134222062771,0.0955662075134186
14,8,15,ジェイエルライナー,牝4,56.0,小林脩,青木,462(+6),150.1,14,美浦,2022101819,1183,タワーオブロンドン,ホウライサンデー,サンデーサイレンス,-0.7962331216540786,14,-1.0200306191011257,12,-0.858196917972272,15,-1.9434326876464376,14,0.0160434022973299,0.005284473833187
