,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ゴールドバーニング,牝2,53.0,△石神道,柄崎,444(0),35.7,12,美浦,2024103674,01209,ゴールドアクター,ゴールドアクション,ヘニーヒューズ,-0.5584649262559765,10,0.01323421806140094,4,-0.48194833463756886,11,-0.48668213017141027,8,0.05501983356328878,0.022166649945302805
1,2,2,ゴルトシェーン,牡2,53.0,◇今村,武井,472(0),6.4,3,美浦,2024105499,01193,ゴールドドリーム,アマルフィターナ,シンボリクリスエス,-0.09304285804663623,4,-0.009903183871802178,11,-0.22688332042404527,4,-1.6364153022916812,12,0.017425951460649885,0.12364834422614222
2,3,3,ウラノグラフィア,牡2,55.0,岩田望,宮田,490(0),3.2,1,美浦,2024106700,01174,ナダル,リュラ,ステイゴールド,1.383663912586611,2,0.01323421806140094,4,-0.37361300153968174,8,0.07499100349057279,3,0.09648300358038853,0.24729668845228445
3,4,4,マイトレーヤー,牡2,55.0,津村,手塚徳,432(0),15.2,6,美浦,2024105779,01092,マインドユアビスケッツ,エバーマノ,ディープインパクト,-0.5807862153086046,11,-0.009903183871802178,11,-0.38129949105632943,9,-1.4006093113664413,10,0.022060011812018065,0.05206246072679672
4,4,5,ミシェルバローズ,牝2,55.0,三浦,中内田,534(0),8.1,4,栗東,2024106651,01122,ナダル,メリッサーニ,ゴールドアリュール,-0.2379810870864524,5,-0.009903183871802178,11,-0.3001752789825972,6,-1.3381681764980027,9,0.02348137806246337,0.0976974571663346
5,5,6,ニシノマキロイ,牡2,55.0,野中,田中勝,468(0),30.1,11,美浦,2024103935,01158,ニューイヤーズデイ,ニシノアジーブ,モーリス,-0.3442445994890739,8,0.01323421806140094,4,-0.26058658219340824,5,-0.10858732104677682,4,0.08030151918130342,0.026290677842103326
6,5,7,ピーエムリンダ,牝2,55.0,武藤,和田郎,498(0),22.3,8,美浦,2024106588,01169,クリソベリル,ベルクワイア,ロードカナロア,-0.3936106690315015,9,0.01323421806140094,4,-0.3365434585172464,7,-0.3303611548885541,6,0.06432926794998041,0.035486520316022875
7,6,8,ウィザードシチー,牡2,55.0,亀田,北出,464(0),25.1,9,栗東,2024102718,01176,チュウワウィザード,ハニーウィル,ヘニーヒューズ,-0.33234393234384246,7,0.01323421806140094,4,-0.6119434927120829,12,-0.15450127549762172,5,0.07669791967650368,0.03152786466323945
8,6,9,レッドマウロア,牡2,55.0,川田,加藤征,484(0),3.5,2,美浦,2024101427,01088,クリソベリル,レッドアネラ,カジノドライヴ,2.804637985251499,1,0.01323421806140094,4,-0.13789231297465318,3,1.250980045592424,1,0.3127349123302417,0.22609982944208862
9,7,10,スタレネルヴェント,牝2,55.0,原,高木,420(0),25.2,10,美浦,2024107043,01184,リアルスティール,フィーリングトーン,ワイルドラッシュ,-0.7696550851012239,13,-0.009903183871802178,11,-0.4296961918937714,10,-1.6733564043104796,13,0.016793962659747988,0.031402754089178975
10,7,11,ギガントシュラーク,牡2,55.0,丸山,萱野,462(0),72.0,13,美浦,2024101182,01127,アニマルキングダム,ケイディーズバック,バゴ,0.05561231294832078,3,0.01323421806140094,4,-0.04174015250482775,2,0.5195142072215253,2,0.15048901144409044,0.010990963931212641
11,8,12,エコロゲラン,牡2,55.0,菊沢,古賀大,476(0),19.6,7,美浦,2024104685,01161,オメガパフューム,サトノニーケ,マンハッタンカフェ,-0.6786320492072497,12,-0.009903183871802178,11,-0.7385566563882143,13,-1.4829500125517758,11,0.020316347308045688,0.04037496954323011
12,8,13,タイセイリッター,牡2,53.0,△石田,新開,510(0),14.4,5,美浦,2024100824,01203,タイセイレジェンド,チャンダナ,スウェプトオーヴァーボード,-0.25515278891587,6,0.01323421806140094,4,0.33717218619332734,1,-0.33757492827805424,7,0.0638668809712778,0.05495481965606321
