,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,カツラノキサノキ,牡4,58.0,田口,庄野,栗東,2021101461,01208,リオンディーズ  ,イトハユリ  ,ゼンノロブロイ  ,-1.330550524342849,4
1,2,2,スマートジェイナ,牝5,56.0,吉村,加藤公,栗東,2020103448,01216,ロードカナロア  ,スマートレイアー  ,ディープインパクト  ,-0.15614111753493448,1
2,3,3,アスクドリームモア,牡5,58.0,岩田康,藤原,栗東,2020101217,05203,キズナ  ,マリンフェスタ  ,サクラバクシンオー  ,-2.3065992634285664,8
3,4,4,ルソレイユ,牡5,58.0,亀田,北出,栗東,2020100897,01176,ビッグアーサー  ,ヴェリーバンブー  ,ファルブラヴ  Falbrav(愛)  ,-4.447907237466813,10
4,5,5,ハピアーザンエバー,牡4,58.0,秋山稔,羽月,栗東,2021106854,01181,リオンディーズ  ,エバープリンセス  ,ハービンジャー  Harbinger(英)  ,-4.091472188660011,9
5,6,6,ドナウパール,牝5,56.0,西村淳,斉藤崇,栗東,2020103509,01171,エピファネイア  ,ドナウブルー  ,ディープインパクト  ,-2.1278472598268525,7
6,7,7,ズバットマサムネ,セ4,58.0,川又,杉山佳,栗東,2021105711,01166,キンシャサノキセキ  ,ビバリーヒルズ  ,スニッツェル  Snitzel(豪)  ,-0.5555689305564643,2
7,7,8,アスティスプマンテ,牝4,56.0,小沢,佐藤悠,栗東,2021105358,01185,ロードカナロア  ,アッラサルーテ  ,ダイワメジャー  ,-2.0840420050522748,6
8,8,9,ヒーローインチーフ,セ4,58.0,富田,吉田,栗東,2021106661,01168,ディスクリートキャット  Discreet Cat(米)  ,カクテルラウンジ  ,タニノギムレット  ,-1.8220230707867506,5
9,8,10,ボンヌソワレ,牝3,54.0,川田,宮田,美浦,2022105435,01088,レイデオロ  ,ノッテビアンカ  Notte Bianca(仏)  ,Kendargent  ,-0.8350772980302483,3
