,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモコンフェルマ,牡3,55.0,丹内,鈴木慎,美浦,2022100526,01091,ホッコータルマエ  ,ソリッドリーズン  ,ジャングルポケット  ,-0.9230959743927772,10
1,1,2,ロードフロリゼル,牡3,55.0,岩田望,稲垣,美浦,2022100621,01174,リオンディーズ  ,エンジェリックレイ  ,ダイワメジャー  ,-0.8449013506150295,9
2,2,3,ブリスフル,牡4,58.0,丸田,武市,美浦,2021106070,01117,エスポワールシチー  ,ポルボローネ  ,フレンチデピュティ  French Deputy(米)  ,-2.5411004117344818,16
3,2,4,カルフ,セ4,58.0,杉原,大和田,美浦,2021103342,01135,カリフォルニアクローム  California Chrome(米)  ,ミナレット  ,スズカマンボ  ,-1.5279613959421317,13
4,3,5,スターエンブレム,牡3,55.0,菅原明,林,美浦,2022105130,01179,ロードカナロア  ,リッスン  Listen(愛)  ,Sadler's Wells  (米)  ,-0.2016232777661019,3
5,3,6,ブルーゴールド,牡5,58.0,野中,根本,美浦,2020104951,01158,アイファーソング  ,タカラインディ  ,エンパイアメーカー  Empire Maker(米)  ,-1.7351620060207962,14
6,4,7,コスモフレディ,牡4,58.0,戸崎圭,水野,美浦,2021100730,05386,シニスターミニスター  Sinister Minister(米)  ,ナンヨークイーン  ,トワイニング  Twining(米)  ,-0.3670185451389153,4
7,4,8,カージオイド,牡3,55.0,木幡巧,黒岩,美浦,2022104062,01162,サトノダイヤモンド  ,トールディクイント  Tor di Quinto(愛)  ,Sea The Stars  Sea the Stars(愛)  ,0.7693996746947372,1
8,5,9,オリ,牡6,55.0,▲上里,清水英,美浦,2019102376,01217,パイロ  Pyro(米)  ,リオ  ,ジャングルポケット  ,-0.9615038973680986,11
9,5,10,メリークリスマス,牡3,55.0,菊沢,小手川,美浦,2022100394,01161,ルヴァンスレーヴ  ,ローゼクヴァルツ  ,スペシャルウィーク  ,-0.704588428447373,7
10,6,11,タニセンドリーム,牡4,58.0,横山武,加藤士,美浦,2021106057,01170,マジェスティックウォリアー  Majestic Warrior(米)  ,テメノス  ,ハーツクライ  ,-0.4627350896598777,5
11,6,12,モヴレクス,牡4,58.0,鮫島駿,金成,美浦,2021105074,01157,ブリックスアンドモルタル  Bricks and Mortar(米)  ,ジャドール  ,フジキセキ  ,-0.49166473204937977,6
12,7,13,ファーレンジョー,牡5,58.0,小林凌,蛯名利,美浦,2020105271,01177,ベーカバド  Behkabad(仏)  ,フーガフューグ  ,マンハッタンカフェ  ,-1.070773707998784,12
13,7,14,グロリアスヒーロー,セ6,55.0,▲石神道,高木,美浦,2019105755,01209,スクリーンヒーロー  ,クラックコード  ,ダンスインザダーク  ,-1.9887944421021855,15
14,8,15,ホウオウラムセス,牡4,58.0,横山琉,加藤和,美浦,2021103487,01192,エピファネイア  ,オメガフレグランス  ,ゴールドアリュール  ,-0.7793361595802888,8
15,8,16,リザードアイランド,牡3,55.0,横山和,田村,美浦,2022105276,01140,イスラボニータ  ,オージーアイドル  ,スニッツェル  Snitzel(豪)  ,-0.08247926871912299,2
