,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,シーミハットク,牡2,55.0,小崎綾也,寺島,栗東,2023103532,01152,オルフェーヴル  ,ブルーミンバー  ,ファルブラヴ  Falbrav(愛)  ,-0.908802189171771,6
1,2,2,パンサーズ,牡2,55.0,松若,今野,栗東,2023104325,01154,ダノンプレミアム  ,タガノフラッデル  ,ルーラーシップ  ,-0.8180504332910932,5
2,3,3,クライナリーゼ,牡2,55.0,酒井,高橋康,栗東,2023104192,01034,カレンブラックヒル  ,ウェルアウェイ  Well Away(独)  ,Monsun  ,-2.3489607688966605,13
3,4,4,ビッグヒーロー,牡2,55.0,川田,福永,栗東,2023106188,01088,コントレイル  ,アンナペレンナ  ,Tale of Ekati  ,-1.0647749100506343,8
4,4,5,セイカンサンラン,牡2,52.0,▲柴田裕,大根田,栗東,2023106169,01212,カリフォルニアクローム  California Chrome(米)  ,シャイニールミナス  ,ブラックタイド  ,-0.5943812935467719,3
5,5,6,パトローナス,牡2,55.0,亀田,高橋亮,栗東,2023106931,01176,フィエールマン  ,エルビッシュ  ,キングカメハメハ  ,-0.1294454751534078,2
6,5,7,コルテオソレイユ,牡2,55.0,浜中,佐藤悠,栗東,2023105084,01115,ウインブライト  ,ファンシャン  ,トーセンラー  ,-1.009792259908072,7
7,6,8,アスミル,牡2,55.0,太宰,本田,栗東,2023104960,01037,ダノンプレミアム  ,イゾラド  ,グラスワンダー  ,-1.543308391408663,10
8,6,9,クールドリオン,牡2,55.0,坂井,庄野,栗東,2023100281,01163,スワーヴリチャード  ,アポロフィオリーナ  ,スニッツェル  Snitzel(豪)  ,-1.5970862775624493,11
9,7,10,メイショウメゴヒメ,牝2,52.0,▲和田陽,大橋,栗東,2023109040,01223,アニマルキングダム  Animal Kingdom(米)  ,メイショウアシタバ  ,スタチューオブリバティ  Statue of Liberty(米)  ,-0.772677852057564,4
10,7,11,リアンマカ,牡2,55.0,田口,高橋一,栗東,2023105253,01208,マインドユアビスケッツ  Mind Your Biscuits(米)  ,モノポリーアイズ  ,Le Havre  ,-1.9515374849305025,12
11,8,12,アルヴァンドルード,牡2,55.0,松山,池添,栗東,2023107113,01126,モーリス  ,ティグラーシャ  ,ディープインパクト  ,0.6395195238642863,1
12,8,13,メイクワンズデイ,牡2,55.0,武豊,宮地,栗東,2023103160,00666,ベンバトル  Benbatl(英)  ,スリーアロー  ,アルデバランII  Aldebaran(米)  ,-1.2122504860270586,9
