,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アドフランマム,牡3,57.0,角田和,本田,514(+8),栗東,2023105187,01186,パイロ,フィアマロッサ,アイルハヴアナザー,-1.980742240015709,7
1,2,2,トーアウィリアム,牡3,54.0,▲森田,牧田,492(+6),栗東,2023103848,01222,アポロキングダム,トーアヴィルヌーヴ,ゴールドアリュール,-3.9041689448089083,13
2,3,3,ナムラオットー,牡3,57.0,城戸,荒川,452(0),栗東,2023106232,01147,アニマルキングダム,ナムラユメ,ゼンノロブロイ,-3.468235670032734,11
3,3,4,コウユーニポポニコ,牝3,55.0,国分優,竹内,458(-8),美浦,2023100757,01125,タリスマニック,トーセンラーク,アルデバラン,-4.119629068016388,14
4,4,5,バンダムソレール,牡3,55.0,◇永島,小栗,462(+2),栗東,2023102317,01187,ルーラーシップ,ボンボンキャスト,ゼンノロブロイ,-3.155254500529696,9
5,4,6,ゲレイロ,牡3,57.0,西村淳,今野,470(0),栗東,2023104669,01171,ミスターメロディ,キタサンテンビー,ダイワメジャー,0.9810278934357584,2
6,5,7,リアルアルバ,牡3,57.0,田口,大橋,464(0),栗東,2023101065,01208,マテラスカイ,サンコロネット,スペシャルウィーク,0.8880710457630281,3
7,5,8,ワイドポティロン,牝3,55.0,岩田望,佐藤悠,426(-6),栗東,2023103282,01174,フィレンツェファイア,ウィキッドビズー,Wicked Strong,-2.1007917298328853,8
8,6,9,ラヴネヴァーダイズ,牡3,57.0,吉村,渡辺,488(-6),栗東,2023102131,01216,ミッキーアイル,モーレアモーレ,ジャイアントレッカー,0.15295020948206917,4
9,6,10,エンドレスクライ,牡3,57.0,川又,杉山佳,508(-2),栗東,2023104525,01166,アジアエクスプレス,ベルメール,ハーツクライ,2.6516695970925594,1
10,7,11,セイウンバジリスク,牡3,57.0,秋山稔,北出,510(-8),栗東,2023100241,01181,フィレンツェファイア,フィールドメジャー,ダイワメジャー,-1.746507964601819,5
11,7,12,グレートアゲイン,牡3,57.0,ハマーハン,牧浦,484(+4),栗東,2023100567,05676,バンドワゴン,ハッピーロングラン,ネオユニヴァース,-1.8415849527247128,6
12,8,13,オアシスアラン,牡3,57.0,高杉,高柳大,492(+6),栗東,2023102459,01213,レイデオロ,オアシスクイーン,シニスターミニスター,-3.7219199837141326,12
13,8,14,サンリナリア,牝3,55.0,中井,緒方,434(-2),栗東,2023100841,01141,フォーウィールドライブ,サンマディソン,シニスターミニスター,-3.3734680433405613,10
