,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オブシディアン,牡5,58.0,丸田,石栗,550(+6),美浦,2020100307,01117,ホッコータルマエ,ヒラボクミラクル,アグネスデジタル,-3.983398725940073,16
1,1,2,プレジール,牡4,58.0,松岡,嘉藤,488(-2),美浦,2021106209,01085,ロージズインメイ,オメガラヴィータ,ジャングルポケット,-0.1270943287139805,4
2,2,3,リーゼノアール,セ5,58.0,戸崎圭,国枝,484(-2),美浦,2020104750,05386,エピファネイア,スリーアロー,アルデバラン,0.14662056791873498,2
3,2,4,ランスノーブル,牝5,54.0,△長浜,上原博,474(0),美浦,2020101250,01214,ハービンジャー,ロイヤルライン,クロフネ,-0.20251374227400895,6
4,3,5,カフェノーチェ,牡3,57.0,北村宏,古賀,530(+2),美浦,2022100949,01043,ナダル,カフェローレル,マンハッタンカフェ,-1.0899123087080425,13
5,3,6,ミスティマウンテン,牡3,57.0,プーシャン,池上,450(-4),美浦,2022101684,05678,サンダースノー,ブルーミスト,スクリーンヒーロー,-0.6227494536316809,11
6,4,7,コンティオ,牝3,55.0,横山和,和田勇,462(-4),美浦,2022100629,01140,ダノンレジェンド,ザンスカール,エンパイアメーカー,-1.8125787393669064,15
7,4,8,タニセンドリーム,牡4,58.0,木幡巧,加藤士,498(-2),美浦,2021106057,01162,マジェスティックウォリアー,テメノス,ハーツクライ,0.033301382289564675,3
8,5,9,マリンバンカー,牡4,58.0,岩部,南田,506(+2),美浦,2021103129,00726,エスケンデレヤ,ゲッカビジン,ヨハネスブルグ,-1.2181439101777907,14
9,5,10,サトミノエンジェル,牡3,57.0,横山武,鈴木伸,524(0),美浦,2022101389,01170,マインドユアビスケッツ,アーキタイプ,ディープインパクト,-0.8977946756161868,12
10,6,11,クニノハッピー,牡3,57.0,横山琉,田中剛,474(-4),美浦,2022105990,01192,ヘニーヒューズ,ルミナスハッピー,アグネスタキオン,0.8426598248360073,1
11,6,12,ラヴアンドライク,牝3,55.0,丹内,稲垣,478(-2),美浦,2022104570,01091,カリフォルニアクローム,レッドエレノア,ハーツクライ,-0.23448270499225457,7
12,7,13,マルセルテソーロ,牡3,57.0,石橋脩,牧,494(0),美浦,2022102262,01077,フィエールマン,バレットテソーロ,Camelot,-0.15840494745749537,5
13,7,14,ビリングス,牡3,57.0,マーカンド,手塚久,472(+2),美浦,2022104930,05626,フィエールマン,トレジャーステイト,Oasis Dream,-0.3497372043390994,9
14,8,15,ミラクルキャッツ,牝5,56.0,佐々木,堀,472(+2),美浦,2020103676,01197,キンシャサノキセキ,ランニングボブキャッツ,Running Stag,-0.24114599233565723,8
15,8,16,ファンタイムギフト,牡3,57.0,石川,相沢,512(+10),美浦,2022102378,01150,ドレフォン,トウカイシェーン,ダイワメジャー,-0.5662622605430946,10
