,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キョウエイシュバル,牡3,55.0,△長浜,萱野,480(+8),美浦,2023100303,01214,リアルスティール,ボヘミアンシュバル,マジェスティックウォリアー,-1.4348809629082435,10
1,2,2,ノーブルスアーク,牝3,55.0,小林凌,尾形,436(0),美浦,2023103651,01177,シルバーステート,カーヴィシャス,シンボリクリスエス,-0.6404320126425573,9
2,3,3,ノーブルジャッカル,セ3,57.0,武藤,武藤,470(-12),美浦,2023100056,01169,サトノダイヤモンド,ノーブルプルート,キングズベスト,-1.6408677923045176,11
3,3,4,シシリアンキッス,牝3,55.0,小林脩,佐藤吉,434(-6),美浦,2023104616,01183,イスラボニータ,シセイイワイ,ヴィクトワールピサ,-2.047566011325727,13
4,4,5,アオハルブルース,牡3,57.0,田辺,栗田,522(0),美浦,2023102313,01075,ゴールドドリーム,ニジノムコウ,Flatter,0.44605640468675495,1
5,4,6,ケイジ,牡3,54.0,▲遠藤,高柳瑞,502(-2),美浦,2023100037,01218,マジェスティックウォリアー,オトメチャン,ヴァーミリアン,0.2474916291117855,2
6,5,7,プリンセスダーコ,牝3,55.0,原,清水英,456(-2),美浦,2023109055,01184,マクフィ,エイシンエトワール,ディープインパクト,-2.7440463794862677,14
7,5,8,ファントムヴォルト,牡3,57.0,横山琉,松下,518(-4),栗東,2023103502,01192,クリソベリル,パドパピヨン,スウェプトオーヴァーボード,-0.06461303656960775,3
8,6,9,トーセンアミューズ,牡3,57.0,木幡巧,加藤征,452(-2),美浦,2023105959,01162,ダイワメジャー,ローザデルドバイ,Dubai Destination,-1.7641067141837454,12
9,6,10,ロードリュイール,牡3,55.0,△舟山,田中博,430(0),美浦,2023105831,01221,ジャスタウェイ,ヴィーヴル,ディープインパクト,-0.46075550397787696,6
10,7,11,ゴールドドレッサ,牝3,52.0,▲石田,中川,436(-8),美浦,2023102432,01203,ゴールドドリーム,ラタンドレス,エンパイアメーカー,-0.21256958841577536,4
11,7,12,アドマイヤウルトラ,牡3,57.0,丹内,宮田,508(+4),美浦,2023106836,01091,リオンディーズ,アドマイヤシーマ,ディープインパクト,-0.3513006491410114,5
12,8,13,ドウドウファイト,牡3,57.0,木幡初,武市,462(0),美浦,2023104738,01153,ミッキーグローリー,スイートグラーツ,サクラバクシンオー,-0.5806955465702138,8
13,8,14,ガーディアンテイル,牡3,57.0,岩田康,小手川,512(+4),美浦,2023106958,05203,クリソベリル,ガートルード,ジャングルポケット,-0.5237277097288752,7
