,0,1,2,3
202304010101,単勝,13,160,1
202304010101,複勝,13,110,1
202304010101,複勝,11,210,4
202304010101,複勝,3,350,5
202304010101,枠連,7-8,420,1
202304010101,馬連,11-13,790,2
202304010101,ワイド,11-13,390,2
202304010101,ワイド,3-13,850,8
202304010101,ワイド,3-11,2180,28
202304010101,馬単,13→11,1030,2
202304010101,三連複,3-11-13,4620,13
202304010101,三連単,13→11→3,11890,25
202304010102,単勝,3,560,2
202304010102,複勝,3,150,2
202304010102,複勝,2,110,1
202304010102,複勝,7,320,6
202304010102,枠連,2-3,390,1
202304010102,馬連,2-3,370,1
202304010102,ワイド,2-3,190,1
202304010102,ワイド,3-7,1020,14
202304010102,ワイド,2-7,500,5
202304010102,馬単,3→2,1180,4
202304010102,三連複,2-3-7,1680,3
202304010102,三連単,3→2→7,10970,27
202304010103,単勝,2,1910,6
202304010103,複勝,2,420,6
202304010103,複勝,8,300,4
202304010103,複勝,10,320,5
202304010103,枠連,2-5,4490,16
202304010103,馬連,2-8,7330,23
202304010103,ワイド,2-8,1970,22
202304010103,ワイド,2-10,1670,18
202304010103,ワイド,8-10,1330,13
202304010103,馬単,2→8,13680,39
202304010103,三連複,2-8-10,18650,56
202304010103,三連単,2→8→10,113320,312
202304010104,単勝,10,340,1
202304010104,複勝,10,150,1
202304010104,複勝,11,190,4
202304010104,複勝,2,160,2
202304010104,枠連,8-8,1410,7
202304010104,馬連,10-11,1050,3
202304010104,ワイド,10-11,460,4
202304010104,ワイド,2-10,310,1
202304010104,ワイド,2-11,710,9
202304010104,馬単,10→11,2060,6
202304010104,三連複,2-10-11,1720,5
202304010104,三連単,10→11→2,7730,10
202304010105,単勝,10,1690,7
202304010105,複勝,10,390,7
202304010105,複勝,6,210,5
202304010105,複勝,4,180,1
202304010105,枠連,3-5,1520,8
202304010105,馬連,6-10,4740,22
202304010105,ワイド,6-10,1740,24
202304010105,ワイド,4-10,1270,15
202304010105,ワイド,4-6,660,8
202304010105,馬単,10→6,10690,45
202304010105,三連複,4-6-10,7760,31
202304010105,三連単,10→6→4,67820,233
202304010106,単勝,14,380,1
202304010106,複勝,14,150,2
202304010106,複勝,13,140,1
202304010106,複勝,15,160,3
202304010106,枠連,7-7,890,3
202304010106,馬連,13-14,860,1
202304010106,ワイド,13-14,270,1
202304010106,ワイド,14-15,390,3
202304010106,ワイド,13-15,360,2
202304010106,馬単,14→13,1580,1
202304010106,三連複,13-14-15,1240,1
202304010106,三連単,14→13→15,5800,3
202304010107,単勝,5,150,1
202304010107,複勝,5,110,1
202304010107,複勝,12,1140,10
202304010107,複勝,7,260,4
202304010107,枠連,4-7,1600,7
202304010107,馬連,5-12,3940,12
202304010107,ワイド,5-12,1340,16
202304010107,ワイド,5-7,450,5
202304010107,ワイド,7-12,6910,45
202304010107,馬単,5→12,5510,15
202304010107,三連複,5-7-12,12690,39
