,式別,馬番,配当,人気
0,単勝,16,240,1
1,複勝,16,150,1
2,複勝,13,360,6
3,複勝,4,440,9
4,枠連,7-8,860,3
5,馬連,13-16,2670,8
6,ワイド,13-16,990,11
7,ワイド,4-16,1040,13
8,ワイド,4-13,4450,45
9,馬単,16→13,3760,11
10,3連複,4-13-16,15340,56
11,3連単,16→13→4,73370,233
