,式別,馬番,配当,人気
0,単勝,4,160,1
1,複勝,4,110,1
2,複勝,5,180,4
3,複勝,6,310,5
4,枠連,3-4,350,1
5,馬連,4-5,410,1
6,ワイド,4-5,250,3
7,ワイド,4-6,460,5
8,ワイド,5-6,1070,9
9,馬単,4→5,650,3
10,3連複,4-5-6,1560,4
11,3連単,4→5→6,4140,8
