,式別,馬番,配当,人気
0,単勝,9,330,1
1,複勝,9,130,1
2,複勝,14,200,4
3,複勝,1,150,2
4,枠連,6-8,630,1
5,馬連,9-14,1470,4
6,ワイド,9-14,540,3
7,ワイド,1-9,340,1
8,ワイド,1-14,750,7
9,馬単,9→14,2720,6
10,3連複,1-9-14,2310,3
11,3連単,9→14→1,10820,12
