,式別,馬番,配当,人気
0,単勝,6,290,1
1,複勝,6,150,1
2,複勝,1,230,6
3,複勝,3,220,5
4,枠連,1-6,1270,5
5,馬連,1-6,1410,5
6,ワイド,1-6,510,5
7,ワイド,3-6,480,4
8,ワイド,1-3,1110,19
9,馬単,6→1,2690,6
10,3連複,1-3-6,3650,13
11,3連単,6→1→3,15100,39
