,式別,馬番,配当,人気
0,単勝,1,270,1
1,複勝,1,130,1
2,複勝,2,160,3
3,複勝,3,280,5
4,枠連,1-2,560,2
5,馬連,1-2,550,2
6,ワイド,1-2,290,2
7,ワイド,1-3,710,7
8,ワイド,2-3,1040,11
9,馬単,1→2,1040,2
10,3連複,1-2-3,2300,5
11,3連単,1→2→3,6630,15
