,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ゴルデールスカー,牡5,58.0,シュタルケ,加藤公,栗東,2020103625,05115,モーリス ,マラムデール ,フレンチデピュティ French Deputy(米) ,-2.5873570602126867,15
1,1,2,リリーアロー,牡6,58.0,藤懸,平田,栗東,2019100689,01138,フェノーメノ ,ヴァニラシャンティ ,シンボリクリスエス ,-2.1232257325734776,12
2,2,3,ヒラリーステップ,牝5,56.0,丹内,天間,美浦,2020100652,01091,ホッコータルマエ ,サラファン ,アグネスタキオン ,-2.788820117181471,16
3,2,4,ジュンラトゥール,牡4,58.0,和田竜,浜田,栗東,2021104039,01018,パイロ Pyro(米) ,グーテデロワ ,スペシャルウィーク ,-0.36892963763964876,5
4,3,5,ウインドワンピース,牡5,58.0,荻野琢,平田,栗東,2020103901,01112,ヴァンセンヌ ,シーデイライト ,ヘニーヒューズ Henny Hughes(米) ,-1.7169750318100214,10
5,3,6,コスモフレディ,牡4,58.0,丸山,水野,美浦,2021100730,01127,シニスターミニスター Sinister Minister(米) ,ナンヨークイーン ,トワイニング Twining(米) ,0.4677830238477276,2
6,4,7,アスクムービーオン,牡4,58.0,西村淳,前川,栗東,2021102318,01171,ドゥラメンテ ,ハニートリップ ,マンハッタンカフェ ,-0.09313511158733481,3
7,4,8,フェルメール,牡4,58.0,戸崎圭,萩原,美浦,2021105897,05386,リアルインパクト ,レーゲンボーゲン ,フレンチデピュティ French Deputy(米) ,-1.5114430859152534,9
8,5,9,チェイスザウィンド,牡4,55.0,▲上里,石栗,美浦,2021106370,01217,ラブリーデイ ,クリスプウインド ,ハーツクライ ,-0.36816505535174987,4
9,5,10,ロストボール,セ6,55.0,▲田山,加藤和,美浦,2019106972,01220,フリオーソ ,センスオブラヴ ,ストリートセンス Street Sense(米) ,-2.471405661045207,14
10,6,11,ニシノパプルブリリ,牝5,54.0,◇永島,矢野,美浦,2020105495,01187,ディープブリランテ ,ニシノクローバー ,アドマイヤオーラ ,-0.6710964587740431,7
11,6,12,メイショウヘール,牡4,58.0,幸,大橋,栗東,2021104622,00732,シュヴァルグラン ,メイショウベルシア ,タニノギムレット ,-2.38315670081115,13
12,7,13,シャハザマーン,牡4,57.0,☆西塚,藤原,栗東,2021105680,01200,ドゥラメンテ ,ドバイマジェスティ Dubai Majesty(米) ,Essence of Dubai ,-1.912688829184816,11
13,7,14,ブライテストドーン,セ5,58.0,荻野極,田島,美浦,2020102956,01160,マインドユアビスケッツ Mind Your Biscuits(米) ,デザートオブムーン ,ゼンノロブロイ ,-0.9599257146420841,8
14,8,15,ホウオウエニシ,牡5,58.0,石川,池上,美浦,2020103933,01150,キズナ ,フサイチジェット ,Gilded Time ,-0.5790279536218335,6
15,8,16,レイワサンサン,牡4,58.0,亀田,高柳大,栗東,2021102406,01176,スワーヴリチャード ,カロンセギュール ,Forest Camp ,0.7809541209205317,1
