,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジュタドール,牝5,53.0,▲鷲頭,天間,美浦,2020107109,01202,メジロダイボサツ ,ポールウィン ,オルフェーヴル ,-0.2883285632499674,6
1,1,2,テンホワイトラブ,牝5,56.0,亀田,小西,美浦,2020104052,01176,エスポワールシチー ,ベガグレシヤス ,アドマイヤドン ,-2.8697829644828667,16
2,2,3,スターザサンライズ,牝6,55.0,☆西塚,小椋,栗東,2019101624,01200,ロードカナロア ,シャンパンフルート ,クロフネ ,-0.47479635286739363,7
3,2,4,ベルダイナフェロー,牝4,56.0,丹内,東田,栗東,2021102982,01091,American Pharoah (米) ,ジャンナスキッキ Gianna Schicchi(米) ,War Front ,0.2630265849527693,4
4,3,5,レアリゼアンレーヴ,牝4,56.0,小沢,高橋一,栗東,2021105894,01185,エピファネイア ,レーヴドゥラメール ,ロードカナロア ,-1.7192519915351399,9
5,3,6,エコロカレン,牝4,56.0,石川,奥平,美浦,2021103484,01150,ロージズインメイ Roses in May(米) ,エレガンテココ ,ブラックホーク ,0.3709120665473874,3
6,4,7,ラジエル,牝6,56.0,戸崎圭,嘉藤,美浦,2019105457,05386,ミッキーアイル ,ミスティックリップス Mystic Lips(独) ,ジェネラス Generous(愛) ,-2.088363914337254,10
7,4,8,エイシンコクスン,牝4,56.0,幸,大久保,栗東,2021100090,00732,サトノダイヤモンド ,エーシンクールディ ,Distorted Humor (米) ,1.4549987612005688,1
8,5,9,シュテルンロット,牝5,54.0,◇永島,高橋康,栗東,2020102876,01187,ジャスタウェイ ,シュテルンターラー ,ネオユニヴァース ,-2.638255048228121,13
9,5,10,シウン,牝6,56.0,藤懸,矢野,美浦,2019105420,01138,モーリス ,ベルワトリング Belle Watling(智) ,Dushyantor ,-2.314914675793727,11
10,6,11,カルネヴァーレ,牝4,53.0,▲石神道,菊沢,美浦,2021103720,01209,ダノンレジェンド ,ゴールドフェスタ ,Medaglia d'Oro ,-0.13835809475550723,5
11,6,12,ベレニーチェ,牝4,56.0,富田,武英,栗東,2021100680,01168,ブラックタイド ,サダムフジコ ,クロフネ ,-2.846650703461986,15
12,7,13,メイショウザンゲツ,牝4,53.0,▲和田陽,鈴木孝,栗東,2021105939,01223,ダノンレジェンド ,メイショウルミナス ,アイルハヴアナザー I'll Have Another(米) ,-0.9861581485822982,8
13,7,14,クインズセレネ,牝4,53.0,川端海翼,野中,栗東,2021103943,01195,キンシャサノキセキ ,ターフデザイナー ,Unbridled's Song (米) ,-2.4968507338547314,12
14,8,15,レイフロレット,牝4,56.0,秋山稔,井上,栗東,2021105875,01181,レイデオロ ,レイズアベール ,ハーツクライ ,-2.6700560313466855,14
15,8,16,ランスオブセヘル,牝4,56.0,団野,奥村豊,栗東,2021102754,01180,サトノアラジン ,ビシャーラ Bishaara(愛) ,Alhaarth ,0.8350318101184631,2
