,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,テイキットイージー,牡4,57.0,Ｍデムーロ,萱野,美浦,2021101088,05212,ゴールドシップ ,コスモマイルール ,ルールオブロー Rule of Law(米) ,-3.1594741816220333,12
1,1,2,ヴァンナチュール,牡5,58.0,杉原,林,美浦,2020105137,01135,ヴァンセンヌ ,ジョイオブライフ ,ゼンノロブロイ ,-3.7829905561493686,14
2,2,3,スカパラダイス,牡5,58.0,木幡巧,大和田,美浦,2020105730,01162,シルバーステート ,ファミリーソング ,グラスワンダー ,-1.272407210996554,3
3,2,4,モスクロッサー,セ4,57.0,津村,国枝,美浦,2021105501,01092,ハーツクライ ,クリスプ Crisp(米) ,El Corredor ,-3.1017422811405297,11
4,3,5,ディアマイサン,牡5,58.0,横山武,浅利,美浦,2020102570,01170,ハービンジャー Harbinger(英) ,ディアマイダーリン ,ハーツクライ ,-3.557972602669427,13
5,3,6,パラダイスリズム,牝4,52.0,▲遠藤,伊藤伸,美浦,2021101868,01218,アドミラブル ,ピンクトルマリン ,Fusaichi Pegasus ,-1.4403784456420943,4
6,4,7,カラーオブジアース,牡4,57.0,石橋脩,上原佑,美浦,2021100360,01077,キズナ ,アマルフィターナ ,シンボリクリスエス ,-2.318403585472695,10
7,4,8,コレクテイニア,牡5,58.0,吉田豊,戸田,美浦,2020110020,00733,Collected ,ダンスウィズキトゥン ,Kitten's Joy (米) ,-1.8129011335966423,7
8,5,9,ヴァイザーバルコ,セ5,58.0,松岡,水野,美浦,2020106694,01085,ゴールドシップ ,カレイメモワール ,アドマイヤムーン ,-0.6600641907905127,2
9,5,10,イクリール,牡4,57.0,原,青木,美浦,2021106563,01184,シュヴァルグラン ,エンプレスティアラ ,クロフネ ,-0.5818718399484668,1
10,6,11,トラストボス,牡4,57.0,三浦,高橋文,美浦,2021106972,01122,キズナ ,ウェストレー ,オルフェーヴル ,-3.9021203445905064,15
11,6,12,メジャーレーベル,牡4,57.0,北村宏,木村,美浦,2021100304,01043,シュヴァルグラン ,フィールドメジャー ,ダイワメジャー ,-2.17955851831306,9
12,7,13,ゴールデンステップ,牝4,55.0,佐々木,和田勇,美浦,2021103555,01197,ブリックスアンドモルタル Bricks and Mortar(米) ,ルミナスレッド ,トーセンダンス ,-1.6103322279847023,6
13,7,14,ペリプルス,牡5,58.0,柴田大,佐藤吉,美浦,2020105796,01009,ゴールドシップ ,マイネリベルタス ,コンデュイット Conduit(愛) ,-4.504940128151641,16
14,8,15,ボクラヲツナグモノ,牡4,54.0,▲長浜,清水英,美浦,2021100441,01214,ガルボ ,アドリアーネ ,アグネスデジタル ,-2.175987419572091,8
15,8,16,ズイウンゴサイ,牡4,57.0,丸田,武市,美浦,2021100597,01117,シュヴァルグラン ,ブルーインザスカイ ,チチカステナンゴ Chichicastenango(仏) ,-1.5060570721241786,5
