,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マークオブゾロ,牡3,57.0,鮫島駿,西村,栗東,2022103608,01157,マスクゾロ ,エイシンイザナミ ,シンボリクリスエス ,-1.761942128584971,10
1,2,2,ゼンエスポワール,牡3,57.0,横山典,飯田,栗東,2022110135,00660,Practical Joke (米) ,Elite Mom ,Scat Daddy (米) ,0.35796288954716515,1
2,3,3,メイケイロゼッタ,牡3,57.0,酒井,河嶋,栗東,2022105878,01034,リアルスティール ,エーティーロゼッタ ,ディープスカイ ,-1.7682484964258616,11
3,4,4,リライトヒストリー,牡3,57.0,田口,安達,栗東,2022103934,01208,カリフォルニアクローム California Chrome(米) ,モエレヒストリー ,ファルブラヴ Falbrav(愛) ,-1.2386684395279566,7
4,5,5,ジーティーファラオ,牡3,57.0,坂井,矢作,栗東,2022100368,01163,American Pharoah (米) ,エクォ Eqho(米) ,Giant's Causeway (米) ,-1.1395789031174954,5
5,5,6,ビービーバザーク,牡3,57.0,浜中,武幸,栗東,2022102397,01115,シニスターミニスター Sinister Minister(米) ,カリビアンロマンス ,コマンズ Commands(豪) ,-1.0330290430466467,3
6,6,7,ミユンガー,牡3,57.0,菱田,岡田,栗東,2022106201,01144,ニューイヤーズデイ ,ムニン ,Bernardini (米) ,-2.078140406968285,12
7,6,8,ドクターストップ,牝3,55.0,長岡,深山,美浦,2022105608,01142,ジャスタウェイ ,コマノリリー ,キングカメハメハ ,-1.205283671039236,6
8,7,9,カンプウ,牡3,57.0,泉谷,奥村豊,栗東,2022103837,01182,イスラボニータ ,ラスエモーショネス ,Fastnet Rock (豪) ,-1.487229625185979,9
9,7,10,イモルテル,セ3,55.0,△吉村,清水久,栗東,2022100782,01216,シャンハイボビー Shanghai Bobby(米) ,オールウェイズラブ ,ディープインパクト ,-0.6358261203786009,2
10,8,11,クロノスバレット,牡3,57.0,岩田望,吉村,栗東,2022110123,01174,Global Campaign (米) ,Above Heaven ,Mr. Greeley ,-1.4025130784900544,8
11,8,12,ダシータピット,牡3,54.0,▲柴田裕,中竹,栗東,2022110049,01212,Tapit (米) ,Dacita (智) ,Scat Daddy (米) ,-1.0536918996999312,4
