,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,プルナチャンドラ,牡4,56.0,秋山稔,小野,美浦,2021100329,01181,アニマルキングダム Animal Kingdom(米) ,エーシンジョイフル ,オペラハウス Opera House(英) ,-2.3508423929005855,15
1,1,2,モモンウールー,牝4,53.0,斎藤,池添,栗東,2021105984,01178,ドレフォン Drefong(米) ,ユアスイスイ ,ダイワメジャー ,0.9605175799281847,3
2,2,3,セレクティオ,牡5,56.0,シュタルケ,橋口,栗東,2020100987,05115,ジャスタウェイ ,キーポケット ,デヒア Dehere(米) ,-1.3827561265083588,10
3,2,4,アスクデビューモア,牡4,56.0,戸崎圭,福永,栗東,2021104824,05386,マインドユアビスケッツ Mind Your Biscuits(米) ,アスクデピュティ ,フレンチデピュティ French Deputy(米) ,1.0709063446650138,2
4,3,5,カイコウ,セ4,55.0,荻野極,田島,美浦,2021102388,01160,スクリーンヒーロー ,トウカイクルーク ,エンパイアメーカー Empire Maker(米) ,-1.5640647399614105,11
5,3,6,エンツォウーノ,セ5,55.0,荻野琢,田中克,栗東,2020104790,01112,エイシンヒカリ ,トレノエンジェル ,タイキシャトル ,-3.9468241407852256,16
6,4,7,デフィニティーボ,牡4,55.0,石川,上原佑,美浦,2021105929,01150,エピカリス ,アメリデラックス ,アメリカンボス ,0.709799004377371,5
7,4,8,タッチャブル,牡5,54.0,藤懸,中村,栗東,2020105670,01138,リアルスティール ,フルボイス ,ルーラーシップ ,-0.9067171973196029,9
8,5,9,アンバードール,牡4,56.0,団野,吉岡,栗東,2021104448,01180,カリフォルニアクローム California Chrome(米) ,バードオンアスク ,マンハッタンカフェ ,2.2482800783907644,1
9,5,10,マサハヤウォルズ,牡5,53.0,幸,今野,栗東,2020103045,00732,マインドユアビスケッツ Mind Your Biscuits(米) ,ペイフォワード ,ディープインパクト ,-1.8514309490835208,13
10,6,11,エスシーヤマト,牝4,51.0,上里,加藤士,美浦,2021100845,01217,コパノリッキー ,リアライズキボンヌ ,アフリート Afleet(加) ,-2.2215427757580786,14
11,6,12,ショウサンキズナ,牡6,55.0,小沢,松下,栗東,2019102265,01185,キズナ ,ショウサンウルル ,Grand Slam ,-1.6798674068222885,12
12,7,13,ムジェロ,牡5,55.0,西塚,藤原,栗東,2020103414,01200,ハーツクライ ,シーヴ Sheave(米) ,Mineshaft (米) ,0.5229852465337809,6
13,7,14,カズタンジャー,牡4,57.0,和田竜,新谷,栗東,2021101259,01018,ドレフォン Drefong(米) ,ダウンタウンブギ ,アサクサキングス ,0.8484314925311635,4
14,8,15,キングオブフジ,牡4,55.0,角田和,角田,栗東,2021106164,01186,ヘニーヒューズ Henny Hughes(米) ,ヘイローフジ ,キングヘイロー ,-0.358486110963249,7
15,8,16,アルファヒディ,セ6,57.0,西村淳,石坂,栗東,2019105322,01171,ハーツクライ ,ドバイマジェスティ Dubai Majesty(米) ,Essence of Dubai ,-0.8345408212050129,8
