,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キャピタルリッチ,牡4,57.0,菅原明,小笠,466(-2),美浦,2022101480,01179,オルフェーヴル,オークヒルパーク,アグネスタキオン,-1.4723205549861458,5
1,1,2,トレベルオール,牡5,58.0,大野,辻,462(+8),美浦,2021102203,01096,オルフェーヴル,トレサンセール,Rip Van Winkle,-2.0778695270098027,10
2,2,3,ミッキーマドンナ,牝4,55.0,津村,堀,466(+8),美浦,2022105078,01092,エピファネイア,ミッキークイーン,ディープインパクト,-2.5456175588330305,15
3,2,4,ビップチェイス,牡5,58.0,荻野極,田島,460(-4),美浦,2021105763,01160,アルアイン,ベッラレイア,ナリタトップロード,-2.3749153033326795,11
4,3,5,ラファヴォリット,牝4,55.0,北村宏,黒岩,472(+4),美浦,2022103003,01043,レイデオロ,ラユロット,エンパイアメーカー,-0.47287960626609665,1
5,3,6,マリアイリダータ,牝4,55.0,戸崎圭,田中博,446(+4),美浦,2022105064,05386,ドゥラメンテ,マルケッサ,オルフェーヴル,-1.8056980274113872,7
6,4,7,デルマジュテーム,牝4,55.0,的場,的場,460(+4),美浦,2022101969,01108,ノヴェリスト,デルマチャチャ,サムライハート,-3.325310957652496,17
7,4,8,マジカルワード,牝6,56.0,柴田善,大竹,454(+2),美浦,2020101598,00641,ハーツクライ,マジカルシェイプ,Street Cry,-3.854391417822878,18
8,5,9,ピースヒロフェイス,牝5,56.0,木幡巧,牧,468(0),美浦,2021105769,01162,サトノダイヤモンド,ペルヴィアンリリー,フレンチデピュティ,-3.3209601792980563,16
9,5,10,クラウドセイル,牡6,55.0,▲佐藤,堀内,480(0),美浦,2020102552,01207,シルバーステート,クリッパールート,シンボリクリスエス,-1.958115125778168,8
10,6,11,アドミラルシップ,牡5,58.0,佐々木,相沢,470(+2),美浦,2021102708,01197,ゴールドシップ,ヴィーヴァブーケ,キングカメハメハ,-2.528684171953036,14
11,6,12,ニシノインヴィクタ,牡5,58.0,野中,本間,520(0),美浦,2021100190,01158,ブリックスアンドモルタル,ニシノミストレス,ルーラーシップ,-2.057857814042165,9
12,7,13,リーゼノアール,セ6,58.0,丹内,国枝,492(+8),美浦,2020104750,01091,エピファネイア,スリーアロー,アルデバラン,-1.7636983774672503,6
13,7,14,トーセンリバーブ,牝4,55.0,菊沢,菊沢,462(-12),美浦,2022105668,01161,マクマホン,トーセンベニザクラ,ダイワメジャー,-0.6345551864955394,2
14,7,15,リーティアコナル,牡4,57.0,小崎,高橋一,482(-12),栗東,2022110040,01152,Kingman,ファハンムーラ,English Channel,-2.424751637290831,12
15,8,16,ニヴルヘイム,牡4,57.0,横山武,栗田,454(+2),美浦,2022104761,01170,エピファネイア,グレイシア,ダイワメジャー,-1.2805071704417326,4
16,8,17,グランツローゼ,牝4,55.0,柴田大,和田雄,440(-23),美浦,2022106824,01009,ゴールドシップ,ゲハイムローゼ,ロージズインメイ,-2.4379939987906534,13
17,8,18,スワローシチー,牡4,57.0,田辺,相沢,474(+6),美浦,2022106150,01075,ミッキースワロー,スコルピオンキッス,フレンチデピュティ,-0.7890996491962198,3
