,2018110024
peds_0,Rio de La Plata (米)
peds_1,Berched
peds_2,Rahy
peds_3,Express Way
peds_4,Layman
peds_5,Belga Wood
peds_6,Blushing Groom (仏)
peds_7,Glorious Song
peds_8,Ahmad
peds_9,Escaline
peds_10,サンデーサイレンス Sunday Silence(米)
peds_11,ライール Laiyl(愛)
peds_12,Woodman
peds_13,Madame Belga
peds_14,Red God
peds_15,Runaway Bride
peds_16,Halo
peds_17,Ballade
peds_18,Good Manners
peds_19,Azyade
peds_20,Hawk
peds_21,Escolastica
peds_22,Halo
peds_23,Wishing Well
peds_24,Nureyev
peds_25,Alydaress
peds_26,Mr. Prospector
peds_27,プレイメイト
peds_28,Al Nasr
peds_29,Belga
peds_30,Nasrullah
peds_31,Spring Run
peds_32,Wild Risk
peds_33,Aimee
peds_34,Hail to Reason
peds_35,Cosmah
peds_36,Herbager
peds_37,Miss Swapsco
peds_38,Nashua
peds_39,Fun House
peds_40,Churrinche
peds_41,Zeilah
peds_42,Earldom
peds_43,Witeh
peds_44,Great Host
peds_45,Empiric
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Northern Dancer
peds_51,Special
peds_52,Alydar
peds_53,Balidaress
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Buckpasser
peds_57,Intriguing
peds_58,Lyphard
peds_59,Caretta
peds_60,Le Fabuleux
peds_61,Belle de Retz
