,2019103934
peds_0,フリオーソ
peds_1,カツナデシコ
peds_2,ブライアンズタイム Brian's Time(米)
peds_3,ファーザ Fursa(米)
peds_4,カリズマティック Charismatic(米)
peds_5,マヤノカンパネラ
peds_6,Roberto
peds_7,Kelley's Day
peds_8,Mr. Prospector
peds_9,Baya
peds_10,Summer Squall
peds_11,Bali Babe
peds_12,ヤマニンスキー
peds_13,ダイナシンデレラ
peds_14,Hail to Reason
peds_15,Bramalea
peds_16,Graustark
peds_17,Golden Trail
peds_18,Raise a Native
peds_19,Gold Digger
peds_20,Nureyev
peds_21,Barger
peds_22,Storm Bird
peds_23,Weekend Surprise
peds_24,Drone
peds_25,Polynesian Charm
peds_26,Nijinsky
peds_27,アンメンシヨナブル
peds_28,ハンターコム
peds_29,ニチドウクイン
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Nashua
peds_33,Rarelea
peds_34,Ribot
peds_35,Flower Bowl
peds_36,Hasty Road
peds_37,Sunny Vale
peds_38,Native Dancer
peds_39,Raise You
peds_40,Nashua
peds_41,Sequence
peds_42,Northern Dancer
peds_43,Special
peds_44,Riverman
peds_45,Trillion
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Lassie Dear
peds_50,Sir Gaylord
peds_51,Cap and Bells
peds_52,What a Pleasure
peds_53,Grass Shack
peds_54,Northern Dancer
peds_55,Flaming Page
peds_56,Buckpasser
peds_57,Petticoat
peds_58,Derring-Do
peds_59,Ergina
peds_60,マリーノ
peds_61,グローブターフ
