,2016102052
peds_0,ヨハネスブルグ Johannesburg(米)
peds_1,ナムラドロシー
peds_2,ヘネシー Hennessy(米)
peds_3,Myth
peds_4,タバスコキャット Tabasco Cat(米)
peds_5,バーハレン Verhalen(米)
peds_6,Storm Cat (米)
peds_7,Island Kitty
peds_8,オジジアン Ogygian(米)
peds_9,Yarn
peds_10,Storm Cat (米)
peds_11,Barbicue Sauce
peds_12,Capote
peds_13,Nueces Strip
peds_14,Storm Bird
peds_15,Terlingua
peds_16,Hawaii
peds_17,T. C. Kitten
peds_18,Damascus
peds_19,Gonfalon
peds_20,Mr. Prospector
peds_21,Narrate
peds_22,Storm Bird
peds_23,Terlingua
peds_24,Sauce Boat
peds_25,Lady Barbizon
peds_26,Seattle Slew
peds_27,Too Bald
peds_28,Halo
peds_29,Satan's Pride
peds_30,Northern Dancer
peds_31,South Ocean
peds_32,Secretariat
peds_33,Crimson Saint
peds_34,Utrillo
peds_35,Ethane
peds_36,Tom Cat
peds_37,Needlebug
peds_38,Sword Dancer
peds_39,Kerala
peds_40,Francis S.
peds_41,Grand Splendor
peds_42,Raise a Native
peds_43,Gold Digger
peds_44,Honest Pleasure
peds_45,State
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Key to the Mint
peds_51,Missy Baba
peds_52,Barbizon
peds_53,Cancelada
peds_54,Bold Reasoning
peds_55,My Charmer
peds_56,Bald Eagle
peds_57,Hidden Talent
peds_58,Hail to Reason
peds_59,Cosmah
peds_60,Crimson Satan
peds_61,Autumn Pride
