,2019190004
peds_0,Guiliani
peds_1,Tijuana
peds_2,Tertullian
peds_3,Guadalupe
peds_4,Toylsome
peds_5,Tucana
peds_6,Miswaki
peds_7,Turbaine
peds_8,Monsun
peds_9,Guernica
peds_10,Cadeaux Genereux
peds_11,Treasure Trove
peds_12,Acatenango
peds_13,Turbaine
peds_14,Mr. Prospector
peds_15,Hopespringseternal
peds_16,Trempolino
peds_17,Allegretta
peds_18,Konigsstuhl
peds_19,Mosella
peds_20,Unfuwain
peds_21,Greenvera
peds_22,Young Generation
peds_23,Smarten Up
peds_24,The Minstrel
peds_25,River Jig
peds_26,Surumu
peds_27,Aggravate
peds_28,Trempolino
peds_29,Allegretta
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Buckpasser
peds_33,Rose Bower
peds_34,Sharpen Up
peds_35,Trephine
peds_36,Lombard
peds_37,Anatevka
peds_38,Dschingis Khan
peds_39,Konigskronung
peds_40,Surumu
peds_41,Monasia
peds_42,Northern Dancer
peds_43,Height of Fashion
peds_44,Riverman
peds_45,Greenway
peds_46,Balidar
peds_47,Brig O'Doon
peds_48,Sharpen Up
peds_49,L'Anguissola
peds_50,Northern Dancer
peds_51,Fleur
peds_52,Irish River
peds_53,Baronova
peds_54,Literat
peds_55,Surama
peds_56,Aggressor
peds_57,Raven Locks
peds_58,Sharpen Up
peds_59,Trephine
peds_60,Lombard
peds_61,Anatevka
