,2022101343
peds_0,サンダースノー Thunder Snow(愛)
peds_1,スマートプラネット
peds_2,Helmet
peds_3,Eastern Joy
peds_4,ファルブラヴ Falbrav(愛)
peds_5,アンダルシア
peds_6,Exceed And Excel
peds_7,Accessories
peds_8,Dubai Destination
peds_9,Red Slippers
peds_10,Fairy King
peds_11,Gift of the Night
peds_12,アルカセット Alkaased(米)
peds_13,メイクアスメリー
peds_14,デインヒル
peds_15,Patrona
peds_16,シングスピール
peds_17,Anna Matrushka
peds_18,Kingmambo
peds_19,Mysterial
peds_20,Nureyev
peds_21,Morning Devotion
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Slewpy
peds_25,Little Nana
peds_26,Kingmambo
peds_27,チェサプラナ
peds_28,Easy Goer
peds_29,ダジルミージョリエ
peds_30,Danzig
peds_31,Razyana
peds_32,Lomond
peds_33,Gladiolus
peds_34,In the Wings
peds_35,Glorious Song
peds_36,Mill Reef
peds_37,Anna Paola
peds_38,Mr. Prospector
peds_39,Miesque
peds_40,Alleged
peds_41,Mysteries
peds_42,Northern Dancer
peds_43,Special
peds_44,Affirmed
peds_45,Morning Has Broken
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Seattle Slew
peds_51,Rare Bouquet
peds_52,Lithiot
peds_53,Nenana Road
peds_54,Mr. Prospector
peds_55,Miesque
peds_56,Niniski
peds_57,Top of The League
peds_58,Alydar
peds_59,Relaxing
peds_60,Carr de Naskra
peds_61,Mawgrit
