,2017100112
peds_0,マジェスティックウォリアー Majestic Warrior(米)
peds_1,ジョウノアドバンス
peds_2,A.P. Indy
peds_3,Dream Supreme
peds_4,ファルブラヴ Falbrav(愛)
peds_5,ジョウノノーブル
peds_6,Seattle Slew
peds_7,Weekend Surprise
peds_8,Seeking the Gold
peds_9,Spinning Round
peds_10,Fairy King
peds_11,Gift of the Night
peds_12,キングカメハメハ
peds_13,シーズグレイス
peds_14,Bold Reasoning
peds_15,My Charmer
peds_16,Secretariat
peds_17,Lassie Dear
peds_18,Mr. Prospector
peds_19,Con Game
peds_20,Dixieland Band
peds_21,Take Heart
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Slewpy
peds_25,Little Nana
peds_26,Kingmambo
peds_27,マンファス
peds_28,サンデーサイレンス
peds_29,ザンベージ
peds_30,Boldnesian
peds_31,Reason to Earn
peds_32,Poker
peds_33,Fair Charmer
peds_34,Bold Ruler
peds_35,Somethingroyal
peds_36,Buckpasser
peds_37,Gay Missile
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Buckpasser
peds_41,Broadway
peds_42,Northern Dancer
peds_43,Mississippi Mud
peds_44,Secretariat
peds_45,Deck Stewardess
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Seattle Slew
peds_51,Rare Bouquet
peds_52,Lithiot
peds_53,Nenana Road
peds_54,Mr. Prospector
peds_55,Miesque
peds_56,ラストタイクーン
peds_57,Pilot Bird
peds_58,Halo
peds_59,Wishing Well
peds_60,ノーザンテースト
peds_61,ヨドセンリョウ
