,2022105077
peds_0,キンシャサノキセキ
peds_1,ミセスワタナベ
peds_2,フジキセキ
peds_3,ケルトシャーン Keltshaan(米)
peds_4,Tapizar
peds_5,Foxy Friend
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ミルレーサー Millracer(米)
peds_8,Pleasant Colony
peds_9,Featherhill
peds_10,Tapit (米)
peds_11,Winning Call
peds_12,Crafty Friend
peds_13,Gerri n Jo Go
peds_14,Halo
peds_15,Wishing Well
peds_16,Le Fabuleux
peds_17,Marston's Mill
peds_18,His Majesty
peds_19,Sun Colony
peds_20,Lyphard
peds_21,Lady Berry
peds_22,Pulpit
peds_23,Tap Your Heels
peds_24,Deputy Minister
peds_25,Call Now
peds_26,Crafty Prospector
peds_27,Companionship
peds_28,Top Command
peds_29,Sweeping Beauty
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Wild Risk
peds_35,Anguar
peds_36,In Reality
peds_37,Millicent
peds_38,Ribot
peds_39,Flower Bowl
peds_40,Sunrise Flight
peds_41,Colonia
peds_42,Northern Dancer
peds_43,Goofed
peds_44,Violon d'Ingres
peds_45,Moss Rose
peds_46,A.P. Indy
peds_47,Preach
peds_48,Unbridled
peds_49,Ruby Slippers
peds_50,Vice Regent
peds_51,Mint Copy
peds_52,Wild Again
peds_53,Carols Christmas
peds_54,Mr. Prospector
peds_55,Real Crafty Lady
peds_56,Princely Native
peds_57,Lifelong Friend
peds_58,Bold Ruler
peds_59,Polly Girl
peds_60,Eddie Schmidt
peds_61,Gold Crest
