,2019101218
peds_0,リオンディーズ
peds_1,ラビットファレル
peds_2,キングカメハメハ
peds_3,シーザリオ
peds_4,アグネスデジタル
peds_5,ミュージックガール
peds_6,Kingmambo (米)
peds_7,マンファス Manfath(愛)
peds_8,スペシャルウィーク
peds_9,キロフプリミエール Kirov Premiere(英)
peds_10,Crafty Prospector
peds_11,Chancey Squaw
peds_12,ミルジョージ
peds_13,マイボタン
peds_14,Mr. Prospector
peds_15,Miesque
peds_16,ラストタイクーン
peds_17,Pilot Bird
peds_18,サンデーサイレンス
peds_19,キャンペンガール
peds_20,Sadler's Wells
peds_21,Querida
peds_22,Mr. Prospector
peds_23,Real Crafty Lady
peds_24,Chief's Crown
peds_25,Allicance
peds_26,Mill Reef
peds_27,Miss Charisma
peds_28,ジヤヴリン
peds_29,ボタントップ
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Halo
peds_39,Wishing Well
peds_40,マルゼンスキー
peds_41,レディーシラオキ
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Habitat
peds_45,Principia
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,In Reality
peds_49,Princess Roycraft
peds_50,Danzig
peds_51,Six Crowns
peds_52,Alleged
peds_53,Runaway Bride
peds_54,Never Bend
peds_55,Milan Mill
peds_56,Ragusa
peds_57,マタテイナ
peds_58,Tulyar
peds_59,Sun Chariot
peds_60,ラッシー
peds_61,ボタン
