,2022102547
peds_0,ホッコータルマエ
peds_1,パミーナ
peds_2,キングカメハメハ
peds_3,マダムチェロキー
peds_4,エスケンデレヤ
peds_5,サクラフォーエバー
peds_6,Kingmambo (米)
peds_7,マンファス Manfath(愛)
peds_8,Cherokee Run
peds_9,アンフォイルド Unfoiled(米)
peds_10,Giant's Causeway (米)
peds_11,Aldebaran Light
peds_12,ブライアンズタイム Brian's Time(米)
peds_13,セダンフォーエバー
peds_14,Mr. Prospector
peds_15,Miesque
peds_16,ラストタイクーン
peds_17,Pilot Bird
peds_18,Runaway Groom
peds_19,Cherokee Dame
peds_20,Unbridled
peds_21,Bold Foil
peds_22,Storm Cat
peds_23,Mariah's Storm
peds_24,Seattle Slew
peds_25,Altair
peds_26,Roberto
peds_27,Kelley's Day
peds_28,マルゼンスキー
peds_29,サクラセダン
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Blushing Groom
peds_39,Yonnie Girl
peds_40,Silver Saber
peds_41,Dame Francesca
peds_42,Fappiano
peds_43,Gana Facil
peds_44,Bold Forbes
peds_45,Perfect Foil
peds_46,Storm Bird
peds_47,Terlingua
peds_48,Rahy
peds_49,イメンス
peds_50,Bold Reasoning
peds_51,My Charmer
peds_52,Alydar
peds_53,ステラーオデッセイ
peds_54,Hail to Reason
peds_55,Bramalea
peds_56,Graustark
peds_57,Golden Trail
peds_58,Nijinsky
peds_59,シル
peds_60,セダン
peds_61,スワンズウッドグローヴ
