,2022105408
peds_0,ブリックスアンドモルタル Bricks and Mortar(米)
peds_1,チャリティーライン Charity Line(愛)
peds_2,Giant's Causeway (米)
peds_3,Beyond the Waves
peds_4,Manduro (独)
peds_5,Holy Moon
peds_6,Storm Cat (米)
peds_7,Mariah's Storm
peds_8,Ocean Crest
peds_9,Excedent
peds_10,Monsun
peds_11,Mandellicht
peds_12,エルナンド Hernando(仏)
peds_13,Centinela
peds_14,Storm Bird
peds_15,Terlingua
peds_16,Rahy
peds_17,イメンス
peds_18,Storm Bird
peds_19,S.S.Aroma
peds_20,Exceller
peds_21,Broadway Lullaby
peds_22,Konigsstuhl
peds_23,Mosella
peds_24,Be My Guest
peds_25,Mandelauge
peds_26,Niniski
peds_27,Whakilyric
peds_28,Caerleon
peds_29,New Generation
peds_30,Northern Dancer
peds_31,South Ocean
peds_32,Secretariat
peds_33,Crimson Saint
peds_34,Blushing Groom
peds_35,Glorious Song
peds_36,Roberto
peds_37,Imsodear
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Seattle Slew
peds_41,Rare Bouquet
peds_42,Vaguely Noble
peds_43,Too Bald
peds_44,Stage Door Johnny
peds_45,リットルブレツシング
peds_46,Dschingis Khan
peds_47,Konigskronung
peds_48,Surumu
peds_49,Monasia
peds_50,Northern Dancer
peds_51,What a Treat
peds_52,Elektrant
peds_53,Mandriale
peds_54,Nijinsky
peds_55,Virginia Hills
peds_56,Miswaki
peds_57,リリズム
peds_58,Nijinsky
peds_59,Foreseer
peds_60,Young Generation
peds_61,Madina
