,2019109118
peds_0,サドンストーム
peds_1,カーメリタ Carmelita(英)
peds_2,ストーミングホーム Storming Home(英)
peds_3,ビールジャント Birjand(英)
peds_4,Zafonic
peds_5,シルバーレーン Silver Lane(米)
peds_6,Machiavellian
peds_7,Try to Catch Me
peds_8,Green Desert
peds_9,Belle Genius
peds_10,Gone West
peds_11,Zaizafon
peds_12,Silver Hawk
peds_13,Strait Lane
peds_14,Mr. Prospector
peds_15,Coup de Folie
peds_16,Shareef Dancer
peds_17,It's in the Air
peds_18,Danzig
peds_19,Foreign Courier
peds_20,Beau Genius
peds_21,Time and Tide
peds_22,Mr. Prospector
peds_23,Secrettame
peds_24,The Minstrel
peds_25,Mofida
peds_26,Roberto
peds_27,Gris Vitesse
peds_28,Chieftain
peds_29,Level Sands
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Halo
peds_33,Raise the Standard
peds_34,Northern Dancer
peds_35,Sweet Alliance
peds_36,Mr. Prospector
peds_37,A Wind Is Rising
peds_38,Northern Dancer
peds_39,Pas de Nom
peds_40,Sir Ivor
peds_41,Courtly Dee
peds_42,Bold Ruckus
peds_43,Royal Colleen
peds_44,Mr. Leader
peds_45,Irish Wave
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Secretariat
peds_49,Tamerett
peds_50,Northern Dancer
peds_51,Fleur
peds_52,Right Tack
peds_53,Wold Lass
peds_54,Hail to Reason
peds_55,Bramalea
peds_56,Amerigo
peds_57,Matchiche
peds_58,Bold Ruler
peds_59,Pocahontas
peds_60,Mahmoud
peds_61,Crawfish
