,2021104303
peds_0,バゴ Bago(仏)
peds_1,エポカローザ
peds_2,Nashwan
peds_3,Moonlight's Box
peds_4,El Prado
peds_5,Marlene Kelly
peds_6,Blushing Groom (仏)
peds_7,Height of Fashion
peds_8,Nureyev
peds_9,Coup de Genie
peds_10,Sadler's Wells (米)
peds_11,Lady Capulet
peds_12,Irish Castle
peds_13,Allegretta
peds_14,Red God
peds_15,Runaway Bride
peds_16,Bustino
peds_17,Highclere
peds_18,Northern Dancer
peds_19,Special
peds_20,Mr. Prospector
peds_21,Coup de Folie
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Sir Ivor
peds_25,Cap and Bells
peds_26,Bold Ruler
peds_27,Castle Forbes
peds_28,Lombard
peds_29,Anatevka
peds_30,Nasrullah
peds_31,Spring Run
peds_32,Wild Risk
peds_33,Aimee
peds_34,Busted
peds_35,Ship Yard
peds_36,Queen's Hussar
peds_37,Highlight
peds_38,Nearctic
peds_39,Natalma
peds_40,Forli
peds_41,Thong
peds_42,Raise a Native
peds_43,Gold Digger
peds_44,Halo
peds_45,Raise the Standard
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Sir Gaylord
peds_51,Attica
peds_52,Tom Fool
peds_53,Ghazni
peds_54,Nasrullah
peds_55,Miss Disco
peds_56,Tulyar
peds_57,Longford
peds_58,Agio
peds_59,Promised Lady
peds_60,Espresso
peds_61,Almyra
