,2021102264
peds_0,アポロケンタッキー
peds_1,ジョイ
peds_2,Langfuhr
peds_3,Dixiana Delight
peds_4,ストロングリターン
peds_5,マロンベル
peds_6,Danzig
peds_7,Sweet Briar Too
peds_8,Gone West
peds_9,Lake Lady
peds_10,シンボリクリスエス
peds_11,コートアウト Caught Out(米)
peds_12,ハーツクライ
peds_13,ミスベルベール Miss Berbere(仏)
peds_14,Northern Dancer
peds_15,Pas de Nom
peds_16,Briartic
peds_17,Prima Babu Gum
peds_18,Mr. Prospector
peds_19,Secrettame
peds_20,Salt Lake
peds_21,Slinkylady
peds_22,Kris S.
peds_23,Tee Kay
peds_24,Smart Strike
peds_25,アザール
peds_26,サンデーサイレンス
peds_27,アイリッシュダンス
peds_28,Bering
peds_29,Miss Afrique
peds_30,Nearctic
peds_31,Natalma
peds_32,Admiral's Voyage
peds_33,Petitioner
peds_34,Nearctic
peds_35,Sweet Lady Briar
peds_36,Gummo
peds_37,Princess Babu
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Secretariat
peds_41,Tamerett
peds_42,Deputy Minister
peds_43,Take Lady Anne
peds_44,What a Hoist
peds_45,Don't Call Debi
peds_46,Roberto
peds_47,Sharp Queen
peds_48,Gold Meridian
peds_49,Tri Argo
peds_50,Mr. Prospector
peds_51,Classy'n Smart
peds_52,Nijinsky
peds_53,Smart Heiress
peds_54,Halo
peds_55,Wishing Well
peds_56,トニービン
peds_57,ビューパーダンス
peds_58,Arctic Tern
peds_59,Beaune
peds_60,African Song
peds_61,Dictumisas
