,2022106565
peds_0,レーヴミストラル
peds_1,タガノミューチャン
peds_2,キングカメハメハ
peds_3,レーヴドスカー Reve d'Oscar(仏)
peds_4,ハーツクライ
peds_5,エイシンミュー
peds_6,Kingmambo (米)
peds_7,マンファス Manfath(愛)
peds_8,Highest Honor
peds_9,Numidie
peds_10,サンデーサイレンス Sunday Silence(米)
peds_11,アイリッシュダンス
peds_12,スピニングワールド Spinning World(米)
peds_13,エイシンブライドル
peds_14,Mr. Prospector
peds_15,Miesque
peds_16,ラストタイクーン
peds_17,Pilot Bird
peds_18,Kenmare
peds_19,High River
peds_20,バイアモン
peds_21,Yamuna
peds_22,Halo
peds_23,Wishing Well
peds_24,トニービン
peds_25,ビューパーダンス
peds_26,Nureyev
peds_27,Imperfect Circle
peds_28,Unbridled
peds_29,Cahooters
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Kalamoun
peds_39,Belle of Ireland
peds_40,Riverman
peds_41,Hairbrush
peds_42,Blushing Groom
peds_43,Lodeve
peds_44,Green Dancer
peds_45,Yeovil
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,カンパラ
peds_51,Severn Bridge
peds_52,Lyphard
peds_53,My Bupers
peds_54,Northern Dancer
peds_55,Special
peds_56,Riverman
peds_57,Aviance
peds_58,Fappiano
peds_59,Gana Facil
peds_60,Storm Cat
peds_61,Puss in Cahoots
