,2022107351
peds_0,サンダースノー Thunder Snow(愛)
peds_1,スズカシャンティー
peds_2,Helmet
peds_3,Eastern Joy
peds_4,Giant's Causeway (米)
peds_5,テレサザティーチャ Theresa the Teacha(米)
peds_6,Exceed And Excel
peds_7,Accessories
peds_8,Dubai Destination
peds_9,Red Slippers
peds_10,Storm Cat (米)
peds_11,Mariah's Storm
peds_12,Cure the Blues
peds_13,Proud n' Appeal
peds_14,デインヒル
peds_15,Patrona
peds_16,シングスピール
peds_17,Anna Matrushka
peds_18,Kingmambo
peds_19,Mysterial
peds_20,Nureyev
peds_21,Morning Devotion
peds_22,Storm Bird
peds_23,Terlingua
peds_24,Rahy
peds_25,イメンス
peds_26,Stop the Music
peds_27,Quick Cure
peds_28,Proud Appeal
peds_29,Darby Dame
peds_30,Danzig
peds_31,Razyana
peds_32,Lomond
peds_33,Gladiolus
peds_34,In the Wings
peds_35,Glorious Song
peds_36,Mill Reef
peds_37,Anna Paola
peds_38,Mr. Prospector
peds_39,Miesque
peds_40,Alleged
peds_41,Mysteries
peds_42,Northern Dancer
peds_43,Special
peds_44,Affirmed
peds_45,Morning Has Broken
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Blushing Groom
peds_51,Glorious Song
peds_52,Roberto
peds_53,Imsodear
peds_54,Hail to Reason
peds_55,Bebopper
peds_56,Dr. Fager
peds_57,Speedwell
peds_58,Valid Appeal
peds_59,Proud n' Happy
peds_60,His Majesty
peds_61,Stealaway
