,2019102522
peds_0,キタサンブラック
peds_1,ショウナンカラット
peds_2,ブラックタイド
peds_3,シュガーハート
peds_4,ブライアンズタイム Brian's Time(米)
peds_5,ニュースヴァリュー
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ウインドインハーヘア Wind in Her Hair(愛)
peds_8,サクラバクシンオー
peds_9,オトメゴコロ
peds_10,Roberto
peds_11,Kelley's Day
peds_12,Seattle Song
peds_13,アンティックヴァリュー Antique Value(米)
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,サクラユタカオー
peds_19,サクラハゴロモ
peds_20,ジャッジアンジェルーチ
peds_21,テイズリー
peds_22,Hail to Reason
peds_23,Bramalea
peds_24,Graustark
peds_25,Golden Trail
peds_26,Seattle Slew
peds_27,Incantation
peds_28,Northern Dancer
peds_29,Moonscape
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,テスコボーイ
peds_39,アンジェリカ
peds_40,ノーザンテースト
peds_41,クリアアンバー
peds_42,Honest Pleasure
peds_43,Victorian Queen
peds_44,Lyphard
peds_45,Tizna
peds_46,Turn-to
peds_47,Nothirdchance
peds_48,Nashua
peds_49,Rarelea
peds_50,Ribot
peds_51,Flower Bowl
peds_52,Hasty Road
peds_53,Sunny Vale
peds_54,Bold Reasoning
peds_55,My Charmer
peds_56,Prince Blessed
peds_57,Magic Spell
peds_58,Nearctic
peds_59,Natalma
peds_60,Tom Fool
peds_61,Brazen
