,2017104636
peds_0,エピファネイア
peds_1,アイムオールレディセクシー I'm Already Sexy(米)
peds_2,シンボリクリスエス
peds_3,シーザリオ
peds_4,Ready's Image
peds_5,Klohho
peds_6,Kris S.
peds_7,Tee Kay
peds_8,スペシャルウィーク
peds_9,キロフプリミエール Kirov Premiere(英)
peds_10,More Than Ready
peds_11,Clever Phrase
peds_12,Trempolino
peds_13,Dintel
peds_14,Roberto
peds_15,Sharp Queen
peds_16,Gold Meridian
peds_17,Tri Argo
peds_18,サンデーサイレンス
peds_19,キャンペンガール
peds_20,Sadler's Wells
peds_21,Querida
peds_22,サザンヘイロー
peds_23,Woodman's Girl
peds_24,Clever Trick
peds_25,Turn a Phrase
peds_26,Sharpen Up
peds_27,Trephine
peds_28,Bates Motel
peds_29,Din Again
peds_30,Hail to Reason
peds_31,Bramalea
peds_32,Princequillo
peds_33,Bridgework
peds_34,Seattle Slew
peds_35,Queen Louie
peds_36,Tri Jet
peds_37,Hail Proudly
peds_38,Halo
peds_39,Wishing Well
peds_40,マルゼンスキー
peds_41,レディーシラオキ
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Habitat
peds_45,Principia
peds_46,Halo
peds_47,Northern Sea
peds_48,Woodman
peds_49,Becky Be Good
peds_50,Icecapade
peds_51,Kankakee Miss
peds_52,Wavering Monarch
peds_53,Turn n'See
peds_54,エタン
peds_55,Rocchetta
peds_56,ヴァイスリーガル
peds_57,Quiriquina
peds_58,Sir Ivor
peds_59,Sunday Purchase
peds_60,Graustark
peds_61,Patrina
