,2017104575
peds_0,グラスワンダー
peds_1,ソルティレージュ
peds_2,Silver Hawk
peds_3,Ameriflora
peds_4,サンデーサイレンス Sunday Silence(米)
peds_5,スペシャルアラート Special Alert(米)
peds_6,Roberto
peds_7,Gris Vitesse
peds_8,Danzig
peds_9,Graceful Touch
peds_10,Halo
peds_11,Wishing Well
peds_12,Gulch
peds_13,So Cozy
peds_14,Hail to Reason
peds_15,Bramalea
peds_16,Amerigo
peds_17,Matchiche
peds_18,Northern Dancer
peds_19,Pas de Nom
peds_20,His Majesty
peds_21,Pi Phi Gal
peds_22,Hail to Reason
peds_23,Cosmah
peds_24,Understanding
peds_25,Mountain Flower
peds_26,Mr. Prospector
peds_27,Jameela
peds_28,Lyphard
peds_29,Special Warmth
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Nashua
peds_33,Rarelea
peds_34,Nearco
peds_35,Sanlinea
peds_36,Mat de Cocagne
peds_37,Chimere Fabuleuse
peds_38,Nearctic
peds_39,Natalma
peds_40,Admiral's Voyage
peds_41,Petitioner
peds_42,Ribot
peds_43,Flower Bowl
peds_44,Raise a Native
peds_45,Soaring
peds_46,Turn-to
peds_47,Nothirdchance
peds_48,Cosmic Bomb
peds_49,Almahmoud
peds_50,Promised Land
peds_51,Pretty Ways
peds_52,Montparnasse
peds_53,Edelweiss
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Rambunctious
peds_57,Asbury Mary
peds_58,Northern Dancer
peds_59,Goofed
peds_60,Lucky Mike
peds_61,Piece of Pie
