,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,タイセイグローバル,牡3,57.0,角田和,小林,486(+2),63.7,12,栗東,2023105256,01186,アドマイヤマーズ,ラグプリンセス,Union Rags,-0.5021076865826937,11,-0.22596397852395972,8,-0.014569036925447504,11,-1.2475695593451337,11,0.02100752017330043,0.012215568656123357
1,1,2,アメジストブリエ,牝3,55.0,富田,武英,438(+8),46.8,10,栗東,2023105040,01168,レイデオロ,ユイフィーユ,ディープインパクト,-0.562567563181342,12,-0.236695577840565,9,-0.06028980278845125,14,-2.5795019319100856,14,0.0055452854847031505,0.016626746226390127
2,2,3,プロスト,牡3,57.0,田口,梅田,454(+2),20.4,7,栗東,2023101677,01208,アルアイン,エトヴァス,ハービンジャー,-0.2514205525530553,7,0.07072168262203724,4,-0.011991538433157395,10,-0.5813003123196026,7,0.04090080414636116,0.038143711931130295
3,2,4,ヴィスメンティス,牡3,57.0,吉村,池江,432(-4),15.5,6,栗東,2023103758,01216,オルフェーヴル,ヴァリディオル,Dynaformer,-0.06929430271813347,5,-0.24178091240665392,10,0.024095269595829368,4,-0.16318710461361757,5,0.062132110453150154,0.05020204667064889
4,3,5,ジュンヴァッテッド,牡3,55.0,△柴田裕,浜田,462(0),215.3,16,栗東,2023106998,01212,ワールドエース,コケレール,Zamindar,-0.6337527737604425,16,-0.4239398676936161,11,0.01720376480773123,8,-2.579303108041753,13,0.005546388129426641,0.0036141742842315736
5,3,6,カパルア,牡3,57.0,太宰,松永幹,544(+2),44.8,9,栗東,2023105234,01037,ブリックスアンドモルタル,カイザーバル,エンパイアメーカー,-0.575125129523931,14,-0.5471016600971828,13,0.01720376480773123,8,-3.37308151366235,16,0.002507706330450557,0.0173690116829254
6,4,7,クールドリオン,牡3,57.0,団野,庄野,492(+10),10.7,4,栗東,2023100281,01180,スワーヴリチャード,アポロフィオリーナ,スニッツェル,1.0544625938167476,2,0.15745477345489445,3,0.024095269595829368,4,1.2088717855482778,2,0.2450155853031156,0.07272259097150074
7,4,8,スクランプシャス,牡3,57.0,菱田,橋口,460(0),7.3,2,栗東,2023103411,01144,シルバーステート,サボールアトリウンフォ,Dance Brightly,0.6264043809078649,3,-0.14971066413406414,6,0.024095269595829368,4,0.5971686533303363,3,0.13290288715979,0.10659338676644628
8,5,9,サンタカタリナ,牝3,55.0,松若,杉山晴,460(+2),21.4,8,栗東,2023104879,01154,スワーヴリチャード,ローヌグレイシア,クロフネ,-0.3696240407636362,9,-0.1621075065743332,7,0.024095269595829368,4,-1.244239441972584,10,0.021077594293948697,0.03636129548575037
9,5,10,テイエムプレミラン,牡3,54.0,▲森田,宮地,474(-20),46.8,11,栗東,2023104905,01222,ダノンプレミアム,ダークマレイン,サブミーカー,-0.41502443462145133,10,-0.5597963070656464,14,-0.014569036925447504,11,-0.8107882291503441,8,0.032513708724405684,0.016626746226390127
10,6,11,パシフィックドーン,牡3,57.0,西村淳,池添,508(0),10.2,3,栗東,2023107212,01171,ハービンジャー,プルメリアスター,ゼンノロブロイ,0.09082647441322185,4,0.4845604825416162,2,0.024095269595829368,4,-0.11324147085331529,4,0.06531414089547395,0.07628742386226059
11,6,12,チュオンソン,牡3,57.0,酒井,昆,464(+2),70.9,13,栗東,2023104944,01034,ウインブライト,クアンナム,Invincible Spirit,-0.33824487623019284,8,-0.6063272275169445,15,-0.06028980278845125,14,-0.33737868799238635,6,0.05219941815982237,0.0109750595683365
12,7,13,マイコンプリート,セ3,57.0,岩田望,友道,494(0),1.7,1,栗東,2023107155,01174,エピファネイア,パシオンルージュ,ボストンハーバー,3.310243241654015,1,0.6080250405502556,1,0.024095269595829368,4,1.3145744977014306,1,0.2723327145831275,0.4577245431735635
13,7,14,マテンロウルクス,牡3,57.0,中井,藤原,492(+6),116.8,15,栗東,2023107344,01141,リオンリオン,レディアリエッタ,ディープインパクト,-0.6192303972854754,15,-0.4245837677673508,12,-0.06028980278845125,14,-2.65288572320289,15,0.005152923962410302,0.0066620866729028925
14,8,15,レイアン,牝3,55.0,Ｍデムーロ,笹田,430(-6),80.9,14,栗東,2023103887,05212,サートゥルナーリア,エトワール,Siyouni,-0.5678427423765556,13,-0.8430928417709556,16,-0.06028980278845125,14,-1.842361062265814,12,0.011589377828850627,0.009618439102534708
15,8,16,ナムラヴンダー,牡3,57.0,幸,河嶋,434(+6),11.4,5,栗東,2023106243,00732,キセキ,ナムラジュノー,トーセンホマレボシ,-0.17770219119493888,6,-0.04139355229970588,5,0.024095269595829368,4,-1.103545522786245,9,0.02426183437166318,0.06825716871886472
