,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,マムダッドベル,牝2,51.0,★谷原,粕谷,432(+8),44.3,9,美浦,2024105177,1219,ゴールドドリーム,ラリエット,メイショウボーラー,-0.180395005239792,6,-0.0237133217766018,3,0.0225208673370802,1,0.205046047326588,2,0.1447160914511561,0.0178312016256831
1,2,2,ノルトハウゼン,牡2,55.0,三浦,菊沢,444(-6),7.5,3,美浦,2024105973,1122,イスラボニータ,ナレラ,Reliable Man,-0.3867599954374437,7,-0.2186277089189451,7,-0.0171879308135851,8,-1.209273675511375,11,0.0351791687385388,0.105322964269035
2,3,3,ルクスマグナ,牡2,55.0,岩田康,高柳瑞,460(-2),22.1,8,美浦,2024100134,5203,モーリス,パラスアテナ,ルーラーシップ,-0.862670380927452,9,-0.2592658774179781,9,-0.0198227116949894,9,-0.7822372368277205,7,0.0539194113209358,0.0357430874216182
3,4,4,ビスクヴィート,牡2,55.0,内田博,中舘,436(0),71.5,10,美浦,2024101728,422,マインドユアビスケッツ,ペプチドリリー,ダイワメジャー,-0.6693996318732227,8,-0.1317400304314729,6,-0.0057632734037842,6,-0.17197515030124,5,0.0992609891579473,0.0110478633848638
4,5,5,アルアンダルス,牝2,55.0,石橋脩,小野,458(-6),26.6,7,美浦,2024100316,1077,ジャスタウェイ,アズレージョ,タートルボウル,-0.9563271384995528,10,-0.0547173800166033,5,0.0187429454870094,2,-0.8584812564452694,8,0.0499611912619958,0.0296963245119459
5,6,6,ホウオウビリーヴ,牡2,55.0,戸崎圭,木村,472(0),5.1,4,美浦,2024106585,5386,インディチャンプ,ベルアリュール,Numerous,0.9676135260625572,3,-0.3259931056565309,11,0.0103034490416185,3,0.1000949375898933,3,0.1302978160851289,0.1548867121603457
6,6,7,レーゲンシャウアー,牝2,55.0,柴田大,天間,472(+2),156.1,11,美浦,2024104453,1009,ディーマジェスティ,ラプザントゥール,キングカメハメハ,-1.2576881594837312,11,-0.2312574545203081,8,-0.0460893294349287,11,-1.0224864274311465,10,0.0424039432164916,0.0050603602307351
7,7,8,アウアリイ,牡2,55.0,菊沢,奥村武,476(+2),3.2,2,美浦,2024106017,1161,モーリス,ブルーハワイアン,ハーツクライ,1.0657311648176748,2,-0.0409008719255256,4,-0.0126392305195061,7,-0.8816829302101004,9,0.0488153520963477,0.246850697505551
8,7,9,パープルタウン,牝2,55.0,津村,鈴木慎,440(-4),15.0,6,美浦,2024102097,1092,グレーターロンドン,ラベンダーメモリー,ナカヤマフェスタ,-0.0181814337880157,5,0.1046245780217035,1,0.0089539789956301,4,0.0761464486372661,4,0.1272144486372941,0.0526614821345175
9,8,10,サウンドシェリー,牝2,55.0,松山,鈴木孝,462(+2),3.7,1,栗東,2024103035,1126,シルバーステート,サウンドガガ,Roman Ruler,1.9905457174300285,1,-0.2746054843109334,10,0.0012863223999881,5,0.4285916326627275,1,0.1809678549254208,0.2134924951399359
10,8,11,キムケンシーサー,牡2,53.0,◇今村,前川,394(0),6.2,5,栗東,2024101140,1193,グレーターロンドン,キムケンリアン,ドゥラメンテ,0.3075313369389517,4,0.0095832010721099,2,-0.0305166920401195,10,-0.3007928375100725,6,0.087263733108743,0.1274068116157682
