,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010504,1,8,11,ボールドタワー,牡3,57,ゴンサル,0:1:54.6,,5-2-3-3,38.0,3.1,2,484,[東]鈴木慎太,ダート,1800,晴,良,2026年05月16日,未勝利,2023103016,05675
202604010504,2,7,8,テリコス,牡3,57,岩田康誠,0:1:54.8,3/4,1-1-1-1,38.6,17.4,5,506,[西]四位洋文,ダート,1800,晴,良,2026年05月16日,未勝利,2023101035,05203
202604010504,3,8,10,ワンダーブリッツ,牡3,57,西村淳也,0:1:55.0,1.1/4,7-2-4-4,38.2,1.9,1,510,[東]久保田貴,ダート,1800,晴,良,2026年05月16日,未勝利,2023102750,01171
202604010504,4,6,7,メイショウタイザン,牡3,57,横山琉人,0:1:55.3,2,2-2-2-2,38.9,5.9,3,454,[西]高橋義忠,ダート,1800,晴,良,2026年05月16日,未勝利,2023106570,01192
202604010504,5,6,6,スナークシャラク,牡3,57,小沢大仁,0:1:55.4,1/2,7-8-6-6,38.4,42.2,6,518,[西]今野貞一,ダート,1800,晴,良,2026年05月16日,未勝利,2023104072,01185
202604010504,6,3,3,タマモブレイキン,牡3,57,菊沢一樹,0:1:56.1,4,10-10-6-6,39.1,66.7,8,492,[東]伊藤圭三,ダート,1800,晴,良,2026年05月16日,未勝利,2023103252,01161
202604010504,7,5,5,アンデルストープ,牝3,52,石田拓郎,0:1:56.2,3/4,3-5-4-4,39.4,99.3,9,468,[東]伊坂重信,ダート,1800,晴,良,2026年05月16日,未勝利,2023106764,01203
202604010504,8,2,2,コーディアリティ,牡3,57,小崎綾也,0:1:56.4,3/4,5-7-6-8,39.3,55.7,7,532,[西]牧浦充徳,ダート,1800,晴,良,2026年05月16日,未勝利,2023105649,01152
202604010504,9,4,4,ゼランテ,牡3,57,武豊,0:1:57.3,5,9-8-10-9,39.9,8.4,4,486,[西]松永幹夫,ダート,1800,晴,良,2026年05月16日,未勝利,2023104399,00666
202604010504,10,7,9,ウインプライム,牝3,52,石神深道,0:1:58.3,6,11-11-11-11,39.5,155.5,10,406,[東]上原博之,ダート,1800,晴,良,2026年05月16日,未勝利,2023105863,01209
202604010504,11,1,1,リュウゴピュア,牡3,54,大久保友,0:2:00.3,大,3-5-6-9,43.2,179.1,11,488,[東]小野次郎,ダート,1800,晴,良,2026年05月16日,未勝利,2023101532,01194
