,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010106,1,4,5,プレイザリード,牡3,57,丹内祐次,0:2:17.0,,1-1-1-1,35.7,2.8,1,478,[東]加藤士津,芝,2200,晴,稍重,2026年05月02日,未勝利,2023103471,01091
202604010106,2,5,8,タケルフォーカス,牡3,57,小崎綾也,0:2:17.6,3.1/2,9-9-9-9,35.5,32.0,8,438,[西]四位洋文,芝,2200,晴,稍重,2026年05月02日,未勝利,2023106077,01152
202604010106,3,4,6,ディアアズール,牝3,55,丸山元気,0:2:18.0,2.1/2,2-2-2-2,36.6,3.9,2,418,[東]森一誠,芝,2200,晴,稍重,2026年05月02日,未勝利,2023107381,01127
202604010106,4,2,2,シャンドラファール,牡3,57,亀田温心,0:2:18.4,2.1/2,12-11-11-10,36.1,10.1,5,510,[西]井上智史,芝,2200,晴,稍重,2026年05月02日,未勝利,2023107221,01176
202604010106,5,5,7,アイスアイスベイビ,牡3,57,菊沢一樹,0:2:18.6,1,5-4-3-3,36.9,7.0,3,460,[東]岩戸孝樹,芝,2200,晴,稍重,2026年05月02日,未勝利,2023102937,01161
202604010106,6,6,10,アイゼンハイム,牡3,57,泉谷楓真,0:2:18.6,クビ,6-8-6-6,36.7,45.8,10,438,[西]辻野泰之,芝,2200,晴,稍重,2026年05月02日,未勝利,2023100020,01182
202604010106,7,1,1,ゴールドアベニュー,牝3,55,富田暁,0:2:18.7,クビ,6-6-6-6,36.9,13.6,6,418,[西]宮地貴稔,芝,2200,晴,稍重,2026年05月02日,未勝利,2023101197,01168
202604010106,8,7,12,ゴールドエンバー,牡3,57,木幡初也,0:2:18.8,1/2,12-11-12-12,36.2,75.2,13,462,[東]竹内正洋,芝,2200,晴,稍重,2026年05月02日,未勝利,2023102333,01153
202604010106,9,3,3,マイネルリーヒム,牡3,54,石神深道,0:2:18.8,クビ,3-4-3-3,37.2,7.3,4,472,[東]武市康男,芝,2200,晴,稍重,2026年05月02日,未勝利,2023104485,01209
202604010106,10,7,11,シュタットパーク,牡3,57,吉田隼人,0:2:18.9,クビ,3-3-3-3,37.3,50.9,11,474,[東]金成貴史,芝,2200,晴,稍重,2026年05月02日,未勝利,2023107188,01095
202604010106,11,6,9,アルタティール,牡3,54,上里直汰,0:2:18.9,クビ,6-6-6-6,37.1,72.8,12,422,[東]手塚貴久,芝,2200,晴,稍重,2026年05月02日,未勝利,2023104926,01217
202604010106,12,3,4,フォーティンブラス,牡3,57,松本大輝,0:2:19.0,1/2,9-9-9-10,36.9,15.4,7,450,[西]池江泰寿,芝,2200,晴,稍重,2026年05月02日,未勝利,2023103776,01191
202604010106,13,8,13,マーゴットデウス,セ3,55,古川奈穂,0:2:19.4,2,14-14-13-13,36.6,139.0,14,494,[西]今野貞一,芝,2200,晴,稍重,2026年05月02日,未勝利,2023103289,01190
202604010106,14,8,14,マテンロウルクス,牡3,54,和田陽希,0:2:20.6,7,11-11-14-14,37.2,43.3,9,494,[西]藤原英昭,芝,2200,晴,稍重,2026年05月02日,未勝利,2023107344,01223
