,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010708,1,8,15,ハギノコラソン,牝4,54,舟山瑠泉,0:1:53.2,,10-8-3-3,38.2,2.4,1,474,[西]寺島良,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022100439,01221
202604010708,2,3,5,テルケンユミクイン,牝4,56,菊沢一樹,0:1:53.8,3.1/2,2-2-2-2,39.0,30.2,9,510,[東]田島俊明,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022105325,01161
202604010708,3,6,11,カルミアクラウン,牝4,56,小沢大仁,0:1:53.9,3/4,3-3-3-3,38.9,13.1,3,436,[西]吉岡辰弥,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022107317,01185
202604010708,4,1,1,マタミカンサン,牝4,56,ゴンサル,0:1:53.9,アタマ,6-5-7-6,38.6,2.7,2,462,[東]加藤士津,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022103785,05675
202604010708,5,7,12,ムーランブルー,牝6,56,吉田隼人,0:1:54.1,3/4,12-10-13-12,38.1,51.9,11,504,[東]久保田貴,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2020101341,01095
202604010708,6,4,6,ツァガーンサル,牝4,56,杉原誠人,0:1:54.3,1.1/2,13-13-11-12,38.4,19.4,7,554,[東]平岩大典,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022105095,01135
202604010708,7,8,14,ブーケドグレイス,牝5,56,横山琉人,0:1:54.4,クビ,15-15-14-14,38.2,59.8,13,478,[東]相沢郁,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2021102494,01192
202604010708,8,2,3,リュミナーズ,牝4,56,亀田温心,0:1:54.5,1,11-10-10-8,38.9,48.3,10,452,[東]堀内岳志,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022101465,01176
202604010708,9,6,10,メイショウピリカ,牝4,54,今村聖奈,0:1:54.7,1,13-13-11-11,38.9,17.4,5,484,[西]本田優,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022102550,01193
202604010708,10,5,8,オブシディアーナ,牝4,52,河原田菜,0:1:54.8,1/2,1-1-1-1,40.1,14.8,4,476,[西]池添学,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022102994,01204
202604010708,11,2,2,エウテルペ,牝4,53,石神深道,0:1:55.1,2,5-5-6-6,39.9,21.8,8,458,[東]和田正一,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022104881,01209
202604010708,12,7,13,エレガンシア,牝4,53,石田拓郎,0:1:55.2,クビ,7-10-9-8,39.7,18.0,6,446,[西]高柳大輔,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022103705,01203
202604010708,13,4,7,ルージュミステリオ,牝4,56,丹内祐次,0:1:55.5,2,7-7-7-8,40.2,56.5,12,432,[西]辻野泰之,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022101399,01091
202604010708,14,3,4,キタノマーシャル,牝4,56,小林脩斗,0:1:55.8,2,3-3-3-5,40.8,145.6,15,506,[東]奥平雅士,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022106164,01183
202604010708,15,5,9,ニシノエピカリ,牝4,56,野中悠太,0:1:57.3,9,7-8-14-15,41.0,90.4,14,406,[東]秋本大介,ダート,1800,晴,稍重,2026年05月23日,1勝クラス,2022100724,01158
