,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010312,1,8,11,ハイクオリティ,牡4,58,ゴンサル,0:1:54.8,,1-1-1-1,40.9,1.7,1,476,[西]今野貞一,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022106924,05675
202604010312,2,6,8,カレンラップスター,牡4,58,松本大輝,0:1:55.2,2.1/2,9-8-7-6,40.1,6.4,2,508,[西]小林真也,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022104723,01191
202604010312,3,3,3,タルタロス,牡5,55,石神深道,0:1:55.4,3/4,12-12-9-9,40.0,20.0,6,462,[東]天間昭一,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2021103150,01209
202604010312,4,1,1,チュウワダイオウ,セ5,56,舟山瑠泉,0:1:55.9,3,5-4-3-3,41.6,22.6,7,466,[西]加藤公太,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2021102294,01221
202604010312,5,2,2,トーアケルキラ,セ4,55,石田拓郎,0:1:56.0,1/2,5-6-5-4,41.5,6.5,3,482,[東]辻哲英,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022105903,01203
202604010312,6,4,4,キュードス,牡4,55,遠藤汰月,0:1:56.2,1.1/4,3-3-2-2,42.0,27.9,8,498,[西]荒川義之,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022106312,01218
202604010312,7,7,9,ナムラジミー,牡4,54,河原田菜,0:1:56.6,2,8-8-7-8,41.6,86.9,10,484,[東]武市康男,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022101814,01204
202604010312,8,7,10,リリーアロー,牡7,55,和田陽希,0:1:56.6,アタマ,10-10-11-10,40.6,114.7,11,500,[西]平田修,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2019100689,01223
202604010312,9,6,7,キタノブレイク,牡4,57,長浜鴻緒,0:1:57.3,4,7-7-10-10,41.6,37.0,9,482,[東]本間忍,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022102486,01214
202604010312,10,5,5,ロストボール,セ7,55,森田誠也,0:1:57.6,2,11-11-12-12,41.0,224.6,12,442,[東]加藤和宏,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2019106972,01222
202604010312,11,8,12,マテンロウミラクル,牡5,58,富田暁,0:1:58.2,3.1/2,4-4-5-6,43.7,7.5,4,514,[西]柴田卓,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2021105993,01168
202604010312,12,5,6,ブラックジジ,牡4,58,原田和真,0:1:58.2,ハナ,2-2-3-4,43.8,16.1,5,472,[東]菊川正達,ダート,1800,晴,稍重,2026年05月09日,1勝クラス,2022101578,01143
