,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010111,1,3,5,クインズショコラ,牝4,56,田山旺佑,0:1:52.9,,5-5-4-3,38.1,4.2,1,500,[西]新谷功一,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022100159,01220
202604010111,2,7,12,エルフストラック,牝5,56,小沢大仁,0:1:53.7,5,2-2-1-2,39.3,14.5,8,490,[西]中村直也,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021105616,01185
202604010111,3,7,13,ウィンターダフネ,牝6,56,柴田裕一,0:1:53.9,1.1/2,12-11-2-1,39.5,10.0,5,492,[西]橋田宜長,ダート,1800,晴,重,2026年05月02日,3勝クラス,2020103246,01212
202604010111,4,4,7,ゴールドアローン,牝5,56,菊沢一樹,0:1:54.1,1,7-7-6-6,39.1,19.2,9,462,[東]青木孝文,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021106874,01161
202604010111,5,5,8,エリカサファイア,牝5,56,丹内祐次,0:1:54.4,1.3/4,9-10-4-3,39.7,10.1,6,516,[東]堀宣行,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021103732,01091
202604010111,6,1,1,サンセットブライト,牝5,56,横山琉人,0:1:54.5,1/2,13-13-8-8,39.2,40.4,12,492,[東]相沢郁,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021102753,01192
202604010111,7,4,6,ファリーザ,牝4,56,丸山元気,0:1:54.5,アタマ,14-14-8-6,39.2,13.5,7,438,[東]千葉直人,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022105564,01127
202604010111,8,6,10,ハワイアンティアレ,牝5,56,富田暁,0:1:54.8,1.3/4,9-8-8-10,39.6,39.6,11,440,[西]松永幹夫,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021105255,01168
202604010111,9,2,3,ツキノアカリ,牝4,56,小崎綾也,0:1:55.3,3,9-8-12-11,39.9,52.5,14,444,[西]牧田和弥,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022103881,01152
202604010111,10,2,2,ルージュミラージュ,牝4,56,森田誠也,0:1:55.6,1.3/4,4-3-6-8,40.6,26.6,10,456,[西]武幸四郎,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022102435,01222
202604010111,11,6,11,ドゥラリス,牝4,56,斎藤新,0:1:55.8,1.1/2,6-6-12-13,40.3,8.8,4,528,[西]吉岡辰弥,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022102885,01178
202604010111,12,8,15,カフェニクス,牝5,56,杉原誠人,0:1:56.2,2,3-3-8-11,41.0,41.4,13,498,[東]柄崎将寿,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021103288,01135
202604010111,13,3,4,サイモンブーケ,牝6,56,古川奈穂,0:1:57.3,7,15-15-15-15,40.8,170.3,15,504,[西]梅田智之,ダート,1800,晴,重,2026年05月02日,3勝クラス,2020102317,01190
202604010111,14,5,9,モズカトレア,牝4,56,石川裕紀,0:1:58.4,7,7-11-14-14,42.4,4.9,2,480,[西]井上智史,ダート,1800,晴,重,2026年05月02日,3勝クラス,2022102123,01150
202604010111,15,8,14,トウカイポワール,牝5,56,亀田温心,0:1:58.6,1,1-1-2-3,44.1,5.8,3,466,[西]北出成人,ダート,1800,晴,重,2026年05月02日,3勝クラス,2021102389,01176
