,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010401,1,7,13,ヴァイヴァーイ,牝3,55,小崎綾也,0:1:56.9,,4-4-4-5,40.2,1.9,1,464,[西]小崎憲,ダート,1800,晴,良,2026年05月10日,未勝利,2023106711,01152
202604010401,2,5,8,マスカルポーネ,牝3,55,武藤雅,0:1:57.1,1.1/2,7-7-4-4,40.3,6.7,3,434,[東]水野貴広,ダート,1800,晴,良,2026年05月10日,未勝利,2023104632,01169
202604010401,3,2,3,ブリスフルイヤー,牝3,52,石田拓郎,0:1:57.4,2,1-1-1-1,41.1,6.0,2,460,[東]新開幸一,ダート,1800,晴,良,2026年05月10日,未勝利,2023103570,01203
202604010401,4,4,6,クッカユフラ,牝3,55,丸山元気,0:1:57.4,アタマ,3-3-2-2,40.8,8.0,4,448,[東]池上昌和,ダート,1800,晴,良,2026年05月10日,未勝利,2023104420,01127
202604010401,5,3,4,プラトニックガール,牝3,55,杉原誠人,0:1:58.0,3.1/2,14-14-13-12,40.0,190.0,13,496,[東]田村康仁,ダート,1800,晴,良,2026年05月10日,未勝利,2023105130,01135
202604010401,6,1,1,ロココ,牝3,54,長浜鴻緒,0:1:58.6,3.1/2,6-5-6-7,41.4,16.4,7,446,[東]加藤和宏,ダート,1800,晴,良,2026年05月10日,未勝利,2023103288,01214
202604010401,7,5,9,サツキジュエル,牝3,55,丸田恭介,0:1:59.1,3,10-9-6-6,42.0,240.4,15,426,[東]石栗龍彦,ダート,1800,晴,良,2026年05月10日,未勝利,2023104265,01117
202604010401,8,2,2,ノヴァキュライト,牝3,53,古川奈穂,0:1:59.5,2.1/2,7-9-10-9,41.8,128.2,12,508,[西]高橋義忠,ダート,1800,晴,良,2026年05月10日,未勝利,2023106938,01190
202604010401,9,3,5,ベベペッパー,牝3,55,亀田温心,0:1:59.6,1/2,2-2-2-3,43.1,13.4,5,438,[西]東田明士,ダート,1800,晴,良,2026年05月10日,未勝利,2023106858,01176
202604010401,10,7,12,アンヌグロース,牝3,55,ゴンサル,0:1:59.7,1/2,15-14-10-9,41.9,26.3,8,452,[西]松下武士,ダート,1800,晴,良,2026年05月10日,未勝利,2023105244,05675
202604010401,11,8,14,フローラルウェイ,牝3,52,和田陽希,0:2:00.2,3,7-8-8-8,42.7,94.9,11,428,[西]佐藤悠太,ダート,1800,晴,良,2026年05月10日,未勝利,2023101861,01223
202604010401,12,6,11,キタノトゥシャイン,牝3,55,江田照男,0:2:00.2,クビ,12-13-15-14,41.7,199.7,14,476,[東]粕谷昌央,ダート,1800,晴,良,2026年05月10日,未勝利,2023104793,00689
202604010401,13,4,7,メイショウサザナミ,牝3,52,遠藤汰月,0:2:01.4,7,4-5-8-12,43.9,14.6,6,478,[西]本田優,ダート,1800,晴,良,2026年05月10日,未勝利,2023105206,01218
202604010401,14,6,10,アルデナイン,牝3,51,河原田菜,0:2:01.4,アタマ,11-11-10-9,43.6,92.3,10,430,[東]村田一誠,ダート,1800,晴,良,2026年05月10日,未勝利,2023102693,01204
202604010401,15,8,15,ボヤージュブルー,牝3,55,国分優作,0:2:03.3,大,12-11-14-15,44.9,91.3,9,458,[西]井上智史,ダート,1800,晴,良,2026年05月10日,未勝利,2023107065,01125
