,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010412,1,5,7,ジェニファー,牝5,54,舟山瑠泉,0:1:09.7,,1-1,34.6,4.9,2,458,[西]浜田多実,芝,1200,晴,良,2026年05月10日,1勝クラス,2021103932,01221
202604010412,2,8,12,ノボリリア,牝4,56,富田暁,0:1:09.9,1,5-5,34.3,6.3,3,442,[西]石橋守,芝,1200,晴,良,2026年05月10日,1勝クラス,2022103058,01168
202604010412,3,7,10,ベルファスト,牝5,52,河原田菜,0:1:09.9,アタマ,2-2,34.7,3.2,1,498,[西]今野貞一,芝,1200,晴,良,2026年05月10日,1勝クラス,2021101414,01204
202604010412,4,6,9,アーサーズウェイン,牝4,56,横山琉人,0:1:10.0,1/2,7-7,34.1,18.9,9,454,[西]高橋一哉,芝,1200,晴,良,2026年05月10日,1勝クラス,2022106433,01192
202604010412,5,8,13,セガンティーニ,牝4,56,石川裕紀,0:1:10.1,1,10-10,34.1,10.8,6,474,[西]坂口智康,芝,1200,晴,良,2026年05月10日,1勝クラス,2022106835,01150
202604010412,6,6,8,ルパヴィヨン,牝4,56,菊沢一樹,0:1:10.2,クビ,3-3,34.8,7.0,4,472,[東]小手川準,芝,1200,晴,良,2026年05月10日,1勝クラス,2022105279,01161
202604010412,7,1,1,アスクヴォルテージ,牡4,58,小沢大仁,0:1:10.2,クビ,11-13,34.1,7.7,5,532,[西]藤原英昭,芝,1200,晴,良,2026年05月10日,1勝クラス,2022102305,01185
202604010412,8,5,6,セディバン,牡4,58,松本大輝,0:1:10.3,1/2,7-7,34.5,15.5,7,478,[西]吉田直弘,芝,1200,晴,良,2026年05月10日,1勝クラス,2022102770,01191
202604010412,9,3,3,カイトグート,牝5,53,石神深道,0:1:10.3,アタマ,11-10,34.2,93.2,11,464,[東]和田雄二,芝,1200,晴,良,2026年05月10日,1勝クラス,2021106308,01209
202604010412,10,4,4,ホウオウショコラ,牝4,56,菱田裕二,0:1:10.3,ハナ,3-3,34.9,18.2,8,480,[東]大竹正博,芝,1200,晴,良,2026年05月10日,1勝クラス,2022101108,01144
202604010412,11,7,11,パリコレジェンヌ,牝4,56,丸田恭介,0:1:10.4,アタマ,11-10,34.3,39.5,10,464,[西]鈴木孝志,芝,1200,晴,良,2026年05月10日,1勝クラス,2022104501,01117
202604010412,12,2,2,ラブアイミー,牝4,56,中井裕二,0:1:10.5,1,7-7,34.7,152.7,13,414,[西]森田直行,芝,1200,晴,良,2026年05月10日,1勝クラス,2022107258,01141
202604010412,13,4,5,グレースルージュ,牝5,56,ゴンサル,0:1:10.9,2.1/2,5-5,35.3,110.5,12,436,[西]吉村圭司,芝,1200,晴,良,2026年05月10日,1勝クラス,2021104140,05675
