,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010302,1,3,3,ベストブラザーズ,牡3,54,小林美駒,0:1:55.4,,1-1-1-1,39.8,2.2,1,490,[東]辻哲英,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023101087,01206
202604010302,2,2,2,セブンワンダーズ,牡3,57,斎藤新,0:1:56.5,7,2-2-2-2,40.8,15.3,7,464,[東]斎藤誠,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023100928,01178
202604010302,3,7,8,ロードステラート,牡3,57,富田暁,0:1:57.7,7,4-3-3-3,41.7,4.0,2,494,[西]武英智,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023105838,01168
202604010302,4,5,5,メイショウセンドウ,牡3,57,吉田隼人,0:1:58.3,3.1/2,5-5-5-5,41.8,9.6,5,466,[西]飯田祐史,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023101756,01095
202604010302,5,6,6,マクローリン,牡3,54,和田陽希,0:1:58.8,3.1/2,5-6-6-6,41.7,147.9,8,466,[西]加藤公太,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023101994,01223
202604010302,6,8,9,カズシ,牡3,54,遠藤汰月,0:1:58.9,1/2,9-9-7-6,41.7,11.6,6,484,[東]高柳瑞樹,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023102662,01218
202604010302,7,8,10,サンライズアーサー,牡3,57,小沢大仁,0:1:59.2,1.1/2,10-10-9-9,41.2,9.3,4,496,[西]前川恭子,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023106547,01185
202604010302,8,1,1,ジュピターテソーロ,牡3,57,菊沢一樹,0:1:59.7,3,3-3-4-4,43.6,5.4,3,482,[東]高木登,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023105398,01161
202604010302,9,4,4,マリブ,牡3,54,石田拓郎,0:2:02.6,大,7-7-8-8,45.1,249.2,9,450,[東]和田正一,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023104168,01203
202604010302,10,7,7,ピアノアコード,牝3,52,上里直汰,0:2:04.3,10,8-7-9-10,46.3,347.8,10,436,[東]室井潔,ダート,1800,晴,稍重,2026年05月09日,未勝利,2023104775,01217
