,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010402,1,6,10,エコログロウ,牡3,55,舟山瑠泉,0:1:12.8,,1-1,38.3,3.8,1,574,[西]牧浦充徳,ダート,1200,晴,良,2026年05月10日,未勝利,2023100961,01221
202604010402,2,5,9,ラインメテオラ,牡3,57,富田暁,0:1:13.1,2,2-2,38.5,31.6,10,478,[西]長谷川浩,ダート,1200,晴,良,2026年05月10日,未勝利,2023101317,01168
202604010402,3,7,12,アイアンナックル,牡3,54,森田誠也,0:1:13.1,ハナ,9-9,37.8,29.7,9,446,[東]尾形和幸,ダート,1200,晴,良,2026年05月10日,未勝利,2023100633,01222
202604010402,4,8,14,フェルアフリーゼ,牝3,54,長浜鴻緒,0:1:13.1,ハナ,4-4,38.2,12.2,6,434,[東]深山雅史,ダート,1200,晴,良,2026年05月10日,未勝利,2023107029,01214
202604010402,5,6,11,ホウオウチャールズ,牡3,57,丸田恭介,0:1:13.2,クビ,9-9,37.9,36.4,11,448,[東]池上昌和,ダート,1200,晴,良,2026年05月10日,未勝利,2023102414,01117
202604010402,6,3,5,ドリームガッサン,牝3,52,小林美駒,0:1:13.2,ハナ,2-2,38.6,4.0,2,438,[東]鈴木伸尋,ダート,1200,晴,良,2026年05月10日,未勝利,2023102748,01206
202604010402,7,4,6,セントリアン,牝3,51,河原田菜,0:1:13.4,1.1/4,4-4,38.6,21.1,8,424,[東]萱野浩二,ダート,1200,晴,良,2026年05月10日,未勝利,2023100888,01204
202604010402,8,5,8,ハルカオル,牝3,55,原田和真,0:1:13.5,クビ,7-7,38.4,51.4,12,478,[東]千葉直人,ダート,1200,晴,良,2026年05月10日,未勝利,2023105049,01143
202604010402,9,3,4,セイウンヤオヨロズ,牡3,57,野中悠太,0:1:13.5,クビ,4-4,38.7,5.8,3,476,[東]上原博之,ダート,1200,晴,良,2026年05月10日,未勝利,2023100006,01158
202604010402,10,8,15,ニシノスフィンクス,牝3,53,今村聖奈,0:1:13.7,3/4,11-11,38.2,16.5,7,412,[東]深山雅史,ダート,1200,晴,良,2026年05月10日,未勝利,2023106275,01193
202604010402,11,2,3,ベセル,牡3,57,菊沢一樹,0:1:13.8,1/2,7-7,38.7,10.9,5,496,[東]蛯名正義,ダート,1200,晴,良,2026年05月10日,未勝利,2023103048,01161
202604010402,12,2,2,エルヴィッタ,牝3,55,ゴンサル,0:1:13.9,3/4,12-12,38.3,6.2,4,456,[西]武英智,ダート,1200,晴,良,2026年05月10日,未勝利,2023103573,05675
202604010402,13,4,7,カワキタベレッタ,牝3,53,柴田裕一,0:1:14.1,1.1/4,13-12,38.3,193.2,15,424,[西]角田晃一,ダート,1200,晴,良,2026年05月10日,未勝利,2023104048,01212
202604010402,14,1,1,タマモトップハット,牡3,54,石田拓郎,0:1:15.1,6,14-14,38.9,183.1,14,480,[東]水野貴広,ダート,1200,晴,良,2026年05月10日,未勝利,2023102794,01203
202604010402,15,7,13,チョウダントツ,牝3,53,古川奈穂,0:1:17.3,大,15-15,39.8,136.5,13,474,[西]羽月友彦,ダート,1200,晴,良,2026年05月10日,未勝利,2023101782,01190
