,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010404,1,5,5,ニシノルアノーヴァ,牡4,59,伴啓太,0:3:11.3,,4-4-3-3,13.2,7.1,3,490,[東]古賀慎明,障害,2890,晴,良,2026年05月10日,未勝利,2022102709,01149
202604010404,2,8,12,ラパンラピッド,セ6,57,坂口智康,0:3:11.3,クビ,3-3-2-2,13.2,4.3,2,488,[東]武井亮,障害,2890,晴,良,2026年05月10日,未勝利,2020102648,01211
202604010404,3,6,8,ドラギニャン,牡4,57,井上敏樹,0:3:12.2,5,6-6-5-5,13.3,2.0,1,418,[西]河嶋宏樹,障害,2890,晴,良,2026年05月10日,未勝利,2022106684,01151
202604010404,4,3,3,ポワンキュルミナン,牡6,60,小牧加矢,0:3:12.4,1,5-5-4-4,13.3,11.9,6,432,[西]岡田稲男,障害,2890,晴,良,2026年05月10日,未勝利,2020102955,01196
202604010404,5,6,7,ブランフォルテ,牡4,57,水沼元輝,0:3:13.2,5,7-7-7-6,13.4,34.5,8,480,[東]辻哲英,障害,2890,晴,良,2026年05月10日,未勝利,2022100527,01201
202604010404,6,7,10,フレイムジョーカー,牡7,60,上野翔,0:3:14.2,6,1-1-1-1,13.4,9.1,4,498,[東]岩戸孝樹,障害,2890,晴,良,2026年05月10日,未勝利,2019105745,01087
202604010404,7,5,6,ベールドインパクト,セ4,59,難波剛健,0:3:16.6,大,7-7-7-7,13.6,37.8,9,442,[東]小島茂之,障害,2890,晴,良,2026年05月10日,未勝利,2022103493,01066
202604010404,8,7,9,ガイ,セ4,59,草野太郎,0:3:19.0,大,11-10-9-9,13.8,109.5,11,472,[東]本間忍,障害,2890,晴,良,2026年05月10日,未勝利,2022101140,01113
202604010404,9,4,4,レヴァントリ,セ4,59,五十嵐雄,0:3:19.0,クビ,2-2-6-8,13.8,32.5,7,464,[東]大和田成,障害,2890,晴,良,2026年05月10日,未勝利,2022105283,01069
202604010404,10,2,2,グラスビジョン,牡4,59,大江原圭,0:3:20.1,7,10-10-11-11,13.8,75.5,10,438,[東]佐藤吉勝,障害,2890,晴,良,2026年05月10日,未勝利,2022102229,01120
202604010404,11,8,11,シャトーホークビル,牡4,59,江田勇亮,0:3:20.6,3,9-9-10-10,13.9,195.0,12,452,[東]加藤和宏,障害,2890,晴,良,2026年05月10日,未勝利,2022107268,01023
202604010404,中,1,1,ロイガヴェーグル,牡6,60,中村将之,0:,,,,11.2,5,450,[西]浜田多実,障害,2890,晴,良,2026年05月10日,未勝利,2020103697,01101
