,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010202,1,7,13,エコロボルト,セ3,57,丸山元気,0:1:12.6,,3-3,37.5,4.1,3,494,[西]森秀行,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023110063,01127
202604010202,2,6,10,ミスタートントン,牡3,54,石神深道,0:1:12.6,アタマ,4-3,37.3,3.3,2,454,[東]勢司和浩,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023107532,01209
202604010202,3,7,12,ヘヴンズドライブ,牝3,55,ゴンサル,0:1:13.1,3,1-1,38.1,60.5,7,412,[東]和田勇介,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023104438,05675
202604010202,4,5,8,ナムラソラン,牝3,53,柴田裕一,0:1:13.3,1.1/4,11-12,37.0,7.6,4,424,[西]羽月友彦,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023106222,01212
202604010202,5,4,6,スカット,牝3,52,上里直汰,0:1:13.9,3.1/2,5-5,38.5,13.2,5,436,[東]堀内岳志,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023104590,01217
202604010202,6,5,9,トーセンシーギリヤ,牡3,57,原田和真,0:1:14.1,1.1/4,11-10,37.8,187.6,11,470,[東]蛯名利弘,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023100588,01143
202604010202,7,4,7,ビスケットアソート,牡3,57,富田暁,0:1:14.2,3/4,2-2,39.2,2.5,1,470,[西]武英智,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023103517,01168
202604010202,8,6,11,キタノレクレドール,牝3,52,川端海翼,0:1:14.3,1/2,8-8,38.6,407.8,15,416,[西]吉田直弘,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023105174,01195
202604010202,9,8,14,ナムラステラ,牝3,55,丹内祐次,0:1:14.3,ハナ,8-8,38.6,20.1,6,462,[西]荒川義之,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023106239,01091
202604010202,10,1,1,オセアフェアモント,牡3,57,黛弘人,0:1:15.0,4,14-14,37.8,135.5,9,470,[東]菊川正達,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023105962,01109
202604010202,11,2,2,ブレイシオン,牝3,55,野中悠太,0:1:15.2,1.1/4,10-10,39.2,171.7,10,444,[東]青木孝文,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023101280,01158
202604010202,12,3,4,クイーンオブハート,牝3,51,河原田菜,0:1:15.3,クビ,5-5,39.9,293.1,14,368,[東]的場均,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023102152,01204
202604010202,13,2,3,ニシノアオニヨシ,牝3,52,水沼元輝,0:1:15.3,クビ,13-13,38.4,117.5,8,442,[東]加藤和宏,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023106265,01201
202604010202,14,3,5,ウイングラナート,牝3,52,遠藤汰月,0:1:15.7,2.1/2,5-5,40.3,233.4,12,534,[東]武市康男,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023105855,01218
202604010202,中,8,15,ポッドスモーカー,牡3,54,大久保友,0:,,,,265.9,13,504,[東]小野次郎,ダート,1200,晴,稍重,2026年05月03日,未勝利,2023105594,01194
