,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010102,1,3,5,ミアルーチェ,牝3,55,ゴンサル,0:1:54.8,,10-8-6-6,39.8,5.0,2,476,[東]加藤士津,ダート,1800,晴,不良,2026年05月02日,未勝利,2023107408,05675
202604010102,2,3,4,スマートコーラル,牝3,53,舟山瑠泉,0:1:54.8,クビ,2-2-1-1,40.7,24.7,9,494,[西]石坂公一,ダート,1800,晴,不良,2026年05月02日,未勝利,2023106001,01221
202604010102,3,4,6,スマイルガーデン,牝3,55,小沢大仁,0:1:55.8,6,7-7-6-7,40.8,7.2,3,482,[西]西村真幸,ダート,1800,晴,不良,2026年05月02日,未勝利,2023107077,01185
202604010102,4,6,11,アーティラリー,牝3,55,菊沢一樹,0:1:56.0,1.1/4,6-5-4-4,41.3,8.9,6,480,[東]松山将樹,ダート,1800,晴,不良,2026年05月02日,未勝利,2023105452,01161
202604010102,5,4,7,オーケーリアン,牝3,55,富田暁,0:1:56.2,1,3-3-4-4,41.6,7.8,5,432,[西]宮地貴稔,ダート,1800,晴,不良,2026年05月02日,未勝利,2023105544,01168
202604010102,6,6,10,マカロンブルー,牝3,55,斎藤新,0:1:56.4,1.1/2,3-3-3-3,41.9,3.0,1,446,[西]佐藤悠太,ダート,1800,晴,不良,2026年05月02日,未勝利,2023104965,01178
202604010102,7,7,12,ブラッドムーン,牝3,53,永島まな,0:1:56.4,アタマ,11-11-8-8,41.0,24.1,8,444,[西]宮本博,ダート,1800,晴,不良,2026年05月02日,未勝利,2023102701,01187
202604010102,8,7,13,エンジェルグラース,牝3,55,丹内祐次,0:1:57.3,5,12-13-12-11,41.5,66.0,11,430,[西]高橋康之,ダート,1800,晴,不良,2026年05月02日,未勝利,2023104979,01091
202604010102,9,1,1,アメジストブリエ,牝3,52,和田陽希,0:1:57.9,4,15-15-14-14,41.3,30.8,10,428,[西]武英智,ダート,1800,晴,不良,2026年05月02日,未勝利,2023105040,01223
202604010102,10,2,2,ジョーヴェスタ,牝3,53,柴田裕一,0:1:59.1,7,12-12-8-9,43.6,207.9,14,424,[西]松下武士,ダート,1800,晴,不良,2026年05月02日,未勝利,2023100287,01212
202604010102,11,5,8,ノクスカンパーナ,牝3,53,田山旺佑,0:1:59.7,4,8-8-12-12,43.9,68.2,12,476,[西]吉岡辰弥,ダート,1800,晴,不良,2026年05月02日,未勝利,2023105168,01220
202604010102,12,2,3,アトリ,牝3,55,石川裕紀,0:2:00.4,4,1-1-2-2,46.3,7.5,4,478,[西]清水久詞,ダート,1800,晴,不良,2026年05月02日,未勝利,2023106885,01150
202604010102,13,8,15,メジロピオラ,牝3,55,吉田隼人,0:2:00.6,1,8-8-8-10,45.1,18.2,7,468,[東]武井亮,ダート,1800,晴,不良,2026年05月02日,未勝利,2023103905,01095
202604010102,14,8,14,ジュニアスウィート,牝3,51,河原田菜,0:2:01.4,5,5-5-11-12,45.8,150.6,13,464,[東]小手川準,ダート,1800,晴,不良,2026年05月02日,未勝利,2023103084,01204
202604010102,15,5,9,トリプルハッピー,牝3,52,森田誠也,0:2:02.2,5,14-14-15-15,44.7,297.5,15,410,[西]森田直行,ダート,1800,晴,不良,2026年05月02日,未勝利,2023106014,01222
