,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010810,1,6,11,テセラリアン,牝5,56,丹内祐次,0:1:11.3,,1-1,36.4,23.8,8,454,[東]鈴木慎太,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2021100338,01091
202604010810,2,6,10,セルヴァンス,セ4,58,長岡禎仁,0:1:11.6,1.3/4,2-2,36.6,14.2,6,430,[西]小椋研介,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022100654,01142
202604010810,3,8,14,ピコテンダー,牝4,55,舟山瑠泉,0:1:12.0,2.1/2,7-6,36.4,3.2,1,480,[東]上原佑紀,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022110132,01221
202604010810,4,7,12,ミスエル,牡5,58,菊沢一樹,0:1:12.2,1.1/4,3-3,37.0,25.6,9,486,[東]菊沢隆徳,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2021106986,01161
202604010810,5,7,13,レイアポポ,牝4,56,武藤雅,0:1:12.2,アタマ,5-5,36.8,84.6,13,488,[東]青木孝文,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022102103,01169
202604010810,6,2,3,セレジェイラ,牝4,56,亀田温心,0:1:12.5,1.3/4,11-12,36.6,6.4,4,478,[西]西村真幸,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022105774,01176
202604010810,7,5,9,シルフズミスチーフ,牝4,56,荻野極,0:1:12.5,ハナ,7-8,36.9,4.9,2,462,[西]池江泰寿,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022110001,01160
202604010810,8,3,5,ゲーベル,牡5,58,西塚洸二,0:1:12.5,クビ,5-6,37.0,37.5,10,534,[西]渡辺薫彦,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2021100786,01200
202604010810,9,5,8,ロッカバイベイビー,牝4,56,佐藤翔馬,0:1:12.7,1,11-10,36.8,60.3,11,460,[東]伊藤圭三,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022103725,01207
202604010810,10,4,7,ビッグドリーム,牡5,58,斎藤新,0:1:12.7,クビ,9-9,37.0,6.4,3,536,[西]西園翔太,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2021100899,01178
202604010810,11,8,15,キングクー,牡7,58,江田照男,0:1:12.8,クビ,15-14,36.6,83.9,12,530,[東]室井潔,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2019102321,00689
202604010810,12,4,6,シュバルツガイスト,牡6,58,横山琉人,0:1:13.0,1.1/2,14-14,36.9,95.0,15,498,[東]手塚貴徳,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2020103575,01192
202604010810,13,1,1,ダズリングダンス,セ6,58,川須栄彦,0:1:13.1,クビ,3-3,37.9,15.2,7,486,[西]小椋研介,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2020105957,01128
202604010810,14,3,4,バンディート,牡6,58,杉原誠人,0:1:13.8,4,9-10,38.1,90.0,14,512,[西]東田明士,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2020106698,01135
202604010810,15,2,2,アイアムイチバン,牡4,58,石川裕紀,0:1:14.1,1.3/4,11-12,38.3,7.9,5,518,[東]奥平雅士,ダート,1200,曇,稍重,2026年05月24日,2勝クラス,2022103183,01150
