,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010410,1,7,11,マンオブザマッチ,牡4,56,舟山瑠泉,0:1:52.1,,4-4-3-3,38.0,6.5,3,490,[西]高橋義忠,ダート,1800,晴,良,2026年05月10日,2勝クラス,2022101677,01221
202604010410,2,3,3,フィールオーサム,牝4,53,荻野極,0:1:52.5,2.1/2,1-1-1-1,38.8,5.2,2,446,[東]岩戸孝樹,ダート,1800,晴,良,2026年05月10日,2勝クラス,2022105925,01160
202604010410,3,4,6,モモンウールー,牝5,53,小沢大仁,0:1:52.5,アタマ,3-3-3-3,38.5,21.2,7,472,[西]池添学,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021105984,01185
202604010410,4,6,9,メイショウクーガー,牡6,55,中井裕二,0:1:52.6,1/2,7-7-6-6,38.3,12.4,6,496,[西]中内田充,ダート,1800,晴,良,2026年05月10日,2勝クラス,2020106205,01141
202604010410,5,3,4,タカサンフェイス,牡6,55,丸山元気,0:1:52.6,ハナ,2-2-2-2,38.8,33.6,11,480,[西]森田直行,ダート,1800,晴,良,2026年05月10日,2勝クラス,2020101913,01127
202604010410,6,8,14,フラッシング,牡5,55,菱田裕二,0:1:53.1,3.1/2,13-13-13-13,37.8,25.1,9,492,[西]牧浦充徳,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021105971,01144
202604010410,7,2,2,サンカルミア,牡5,55,上里直汰,0:1:53.2,1/2,7-7-8-8,38.7,11.0,5,490,[東]伊坂重信,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021101305,01217
202604010410,8,6,10,カゼノタカトシ,牡4,55,野中悠太,0:1:53.2,ハナ,9-9-8-8,38.7,24.5,8,482,[東]久保田貴,ダート,1800,晴,良,2026年05月10日,2勝クラス,2022107226,01158
202604010410,9,1,1,エクストラノート,セ9,53,菊沢一樹,0:1:53.4,3/4,11-10-10-10,38.6,71.4,12,490,[東]加藤和宏,ダート,1800,晴,良,2026年05月10日,2勝クラス,2017103267,01161
202604010410,10,4,5,エイカイソウル,牡5,57,松本大輝,0:1:53.5,1/2,4-4-5-5,39.3,2.6,1,490,[西]藤原英昭,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021105094,01191
202604010410,11,8,13,タガノマルアフ,牡4,54,長浜鴻緒,0:1:53.6,1/2,10-11-12-11,38.4,80.5,13,478,[西]角田晃一,ダート,1800,晴,良,2026年05月10日,2勝クラス,2022107133,01214
202604010410,12,7,12,ユイノマチブセ,牡6,55,木幡初也,0:1:54.0,2.1/2,6-6-6-6,39.7,26.9,10,440,[東]竹内正洋,ダート,1800,晴,良,2026年05月10日,2勝クラス,2020105147,01153
202604010410,13,5,7,ケーヴァラ,牡5,56,柴田裕一,0:1:54.1,クビ,12-12-10-11,39.2,7.7,4,490,[西]羽月友彦,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021106054,01212
202604010410,14,5,8,オリエンタルナイト,セ5,52,亀田温心,0:1:56.9,大,14-14-14-14,41.0,136.9,14,518,[西]井上智史,ダート,1800,晴,良,2026年05月10日,2勝クラス,2021104751,01176
