,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010609,1,4,7,ラヴェンデル,牝4,56,斎藤新,0:0:55.3,,4,32.5,59.8,12,426,[西]吉村圭司,芝,1000,晴,良,2026年05月17日,1勝クラス,2022106637,01178
202604010609,2,4,8,ブラックティンカー,牝4,56,長浜鴻緒,0:0:55.3,クビ,3,32.6,12.8,6,462,[東]粕谷昌央,芝,1000,晴,良,2026年05月17日,1勝クラス,2022100075,01214
202604010609,3,7,13,グランプレジール,セ7,58,小崎綾也,0:0:55.3,アタマ,2,32.8,5.1,2,526,[東]堀宣行,芝,1000,晴,良,2026年05月17日,1勝クラス,2019105338,01152
202604010609,4,2,4,ベルタソ,牝6,56,富田暁,0:0:55.4,クビ,4,32.6,14.0,7,460,[西]小崎憲,芝,1000,晴,良,2026年05月17日,1勝クラス,2020100795,01168
202604010609,5,6,12,ウインマスカレード,牡4,58,加藤祥太,0:0:55.5,1/2,7,32.5,5.8,4,466,[西]宮本博,芝,1000,晴,良,2026年05月17日,1勝クラス,2022106217,01156
202604010609,6,1,2,パレスドフィーヌ,牝5,56,丸山元気,0:0:55.5,クビ,8,32.4,41.5,10,504,[東]鈴木慎太,芝,1000,晴,良,2026年05月17日,1勝クラス,2021105373,01127
202604010609,7,3,6,フェリーニ,セ5,58,小沢大仁,0:0:55.5,ハナ,6,32.6,50.0,11,502,[西]橋口慎介,芝,1000,晴,良,2026年05月17日,1勝クラス,2021105862,01185
202604010609,8,5,9,グッバイウェーブ,牝4,56,横山琉人,0:0:55.7,1,11,32.3,41.0,9,464,[東]中川公成,芝,1000,晴,良,2026年05月17日,1勝クラス,2022102492,01192
202604010609,9,5,10,マグネシアブリック,セ4,58,荻野極,0:0:55.7,アタマ,9,32.5,6.0,5,462,[東]中舘英二,芝,1000,晴,良,2026年05月17日,1勝クラス,2022101920,01160
202604010609,10,8,16,ミエノブラボー,牝5,56,石田拓郎,0:0:55.7,クビ,11,32.3,5.3,3,466,[東]田中勝春,芝,1000,晴,良,2026年05月17日,1勝クラス,2021104137,01203
202604010609,11,8,15,ダノンゴーイチ,牡6,58,菊沢一樹,0:0:55.8,クビ,9,32.6,4.1,1,508,[東]菊沢隆徳,芝,1000,晴,良,2026年05月17日,1勝クラス,2020103121,01161
202604010609,12,1,1,ラブカムーン,牝5,56,舟山瑠泉,0:0:55.9,1,14,32.3,93.8,13,476,[西]千田輝彦,芝,1000,晴,良,2026年05月17日,1勝クラス,2021106586,01221
202604010609,13,7,14,ビスケット,牝6,56,上里直汰,0:0:56.0,1/2,1,33.6,195.3,15,476,[東]和田雄二,芝,1000,晴,良,2026年05月17日,1勝クラス,2020101171,01217
202604010609,14,6,11,プロクレイア,牝4,56,亀田温心,0:0:56.1,クビ,11,32.7,146.9,14,484,[西]小林真也,芝,1000,晴,良,2026年05月17日,1勝クラス,2022105027,01176
202604010609,15,3,5,オオゾラヒバリ,牝5,56,野中悠太,0:0:56.1,ハナ,14,32.5,32.1,8,474,[東]秋本大介,芝,1000,晴,良,2026年05月17日,1勝クラス,2021101793,01158
202604010609,16,2,3,バーニングフレーム,牝4,56,遠藤汰月,0:0:56.5,2.1/2,16,32.7,366.4,16,468,[東]伊藤伸一,芝,1000,晴,良,2026年05月17日,1勝クラス,2022106409,01218
